client_id,type_commerce,categorie_produit,produit,zone,saison,mois,jour,heure,quantite,prix_unitaire,cout_unitaire,marge_totale,date_vente
PIZZERIA,PIZZERIA,Boissons,Ice Tea,Zone montagne,printemps,3,14,10,4,5.82,3.76,8.24,2023-03-14
PIZZERIA,PIZZERIA,Pizza,Saumon,Zone résidentielle,printemps,4,24,19,6,18.89,10.85,48.24,2023-04-24
PIZZERIA,PIZZERIA,Desserts,Moelleux choco,Zone rurale,automne,10,30,11,2,22.8,14.15,17.3,2023-10-30
PIZZERIA,PIZZERIA,Desserts,Tiramisu,Zone montagne,hiver,12,17,10,6,19.29,8.8,62.94,2023-12-17
PIZZERIA,PIZZERIA,Pizza,Calzone,Zone montagne,hiver,12,4,21,2,24.24,16.83,14.82,2023-12-04
PIZZERIA,PIZZERIA,Desserts,Tiramisu,Zone montagne,été,7,4,14,5,12.54,7.3,26.2,2023-07-04
PIZZERIA,PIZZERIA,Pizza,Saumon,Zone urbaine,hiver,12,27,16,3,16.39,8.35,24.12,2023-12-27
PIZZERIA,PIZZERIA,Desserts,Glace,Zone rurale,printemps,4,25,16,5,11.04,8.02,15.1,2023-04-25
PIZZERIA,PIZZERIA,Pizza,Poulet BBQ,Zone touristique bord de mer,printemps,4,19,10,4,5.89,3.21,10.72,2023-04-19
PIZZERIA,PIZZERIA,Pizza,4 fromages,Zone montagne,automne,10,31,10,2,4.67,2.83,3.68,2023-10-31
PIZZERIA,PIZZERIA,Desserts,Moelleux choco,Zone montagne,printemps,5,16,10,2,18.52,9.95,17.14,2023-05-16
PIZZERIA,PIZZERIA,Boissons,Ice Tea,Zone montagne,été,7,29,12,4,5.94,4.06,7.52,2023-07-29
PIZZERIA,PIZZERIA,Desserts,Moelleux choco,Zone urbaine,automne,9,24,8,1,10.31,4.97,5.34,2023-09-24
PIZZERIA,PIZZERIA,Boissons,Ice Tea,Zone résidentielle,hiver,2,21,11,4,13.45,9.61,15.36,2023-02-21
PIZZERIA,PIZZERIA,Boissons,Ice Tea,Zone rurale,hiver,2,15,9,3,7.68,4.21,10.41,2023-02-15
PIZZERIA,PIZZERIA,Desserts,Tiramisu,Zone touristique bord de mer,printemps,5,3,18,1,1.51,0.7,0.81,2023-05-03
PIZZERIA,PIZZERIA,Boissons,Coca,Zone rurale,automne,9,17,9,1,14.63,8.8,5.83,2023-09-17
PIZZERIA,PIZZERIA,Desserts,Moelleux choco,Zone résidentielle,été,6,11,14,5,23.95,14.53,47.1,2023-06-11
PIZZERIA,PIZZERIA,Desserts,Glace,Zone résidentielle,printemps,5,28,9,6,10.87,7.6,19.62,2023-05-28
PIZZERIA,PIZZERIA,Pizza,Raclette,Zone résidentielle,automne,11,13,13,4,5.17,2.29,11.52,2023-11-13
PIZZERIA,PIZZERIA,Desserts,Moelleux choco,Zone rurale,automne,11,11,8,2,19.46,12.0,14.92,2023-11-11
PIZZERIA,PIZZERIA,Boissons,Eau,Zone montagne,été,6,11,15,1,22.61,17.01,5.6,2023-06-11
PIZZERIA,PIZZERIA,Pizza,Poulet BBQ,Zone rurale,automne,9,2,16,4,2.27,1.22,4.2,2023-09-02
PIZZERIA,PIZZERIA,Desserts,Tiramisu,Zone rurale,automne,10,25,9,4,9.15,5.9,13.0,2023-10-25
PIZZERIA,PIZZERIA,Desserts,Glace,Zone résidentielle,automne,10,12,14,1,21.62,10.34,11.28,2023-10-12
PIZZERIA,PIZZERIA,Boissons,Ice Tea,Zone touristique bord de mer,printemps,5,14,13,4,9.97,6.21,15.04,2023-05-14
PIZZERIA,PIZZERIA,Desserts,Moelleux choco,Zone montagne,printemps,3,31,20,0,8.19,4.34,0.0,2023-03-31
PIZZERIA,PIZZERIA,Pizza,Saumon,Zone rurale,automne,11,20,17,0,14.93,11.04,0.0,2023-11-20
PIZZERIA,PIZZERIA,Pizza,4 fromages,Zone touristique bord de mer,printemps,4,27,13,3,8.95,4.62,12.99,2023-04-27
PIZZERIA,PIZZERIA,Desserts,Glace,Zone urbaine,printemps,4,18,10,5,10.83,4.75,30.4,2023-04-18
PIZZERIA,PIZZERIA,Desserts,Glace,Zone rurale,automne,11,17,10,3,4.59,3.38,3.63,2023-11-17
PIZZERIA,PIZZERIA,Pizza,Saumon,Zone touristique bord de mer,automne,9,1,15,3,24.41,15.04,28.11,2023-09-01
PIZZERIA,PIZZERIA,Pizza,Poulet BBQ,Zone touristique bord de mer,printemps,4,7,14,1,22.23,12.78,9.45,2023-04-07
PIZZERIA,PIZZERIA,Pizza,Végétarienne,Zone rurale,printemps,4,23,12,2,3.36,2.18,2.36,2023-04-23
PIZZERIA,PIZZERIA,Pizza,4 fromages,Zone résidentielle,printemps,5,29,9,1,16.47,10.66,5.81,2023-05-29
PIZZERIA,PIZZERIA,Pizza,Reine,Zone touristique bord de mer,printemps,5,18,10,2,18.31,12.65,11.32,2023-05-18
PIZZERIA,PIZZERIA,Pizza,4 fromages,Zone urbaine,automne,9,10,11,1,9.53,5.0,4.53,2023-09-10
PIZZERIA,PIZZERIA,Boissons,Eau,Zone urbaine,automne,10,6,15,6,5.77,4.38,8.34,2023-10-06
PIZZERIA,PIZZERIA,Desserts,Tiramisu,Zone urbaine,printemps,5,1,18,3,11.7,4.75,20.85,2023-05-01
PIZZERIA,PIZZERIA,Pizza,Pepperoni,Zone résidentielle,été,6,12,16,11,20.03,14.07,5.96,2023-06-12
PIZZERIA,PIZZERIA,Boissons,Ice Tea,Zone rurale,automne,10,14,12,2,14.25,8.49,11.52,2023-10-14
PIZZERIA,PIZZERIA,Desserts,Glace,Zone montagne,printemps,5,3,13,3,18.44,12.23,18.63,2023-05-03
PIZZERIA,PIZZERIA,Pizza,Margherita,Zone résidentielle,hiver,2,24,15,0,6.0,2.48,0.0,2023-02-24
PIZZERIA,PIZZERIA,Desserts,Moelleux choco,Zone urbaine,hiver,1,7,22,6,23.14,15.33,46.86,2023-01-07
PIZZERIA,PIZZERIA,Boissons,Ice Tea,Zone urbaine,été,7,4,16,6,18.97,14.34,27.78,2023-07-04
PIZZERIA,PIZZERIA,Pizza,Poulet BBQ,Zone résidentielle,automne,10,19,18,2,23.77,14.82,17.9,2023-10-19
PIZZERIA,PIZZERIA,Pizza,4 fromages,Zone montagne,été,7,25,16,3,9.43,4.37,15.18,2023-07-25
PIZZERIA,PIZZERIA,Pizza,Saumon,Zone urbaine,hiver,12,20,21,1,7.98,4.96,3.02,2023-12-20
PIZZERIA,PIZZERIA,Pizza,Calzone,Zone urbaine,automne,11,21,20,2,16.36,6.9,18.92,2023-11-21
PIZZERIA,PIZZERIA,Pizza,Végétarienne,Zone rurale,automne,11,1,17,6,13.36,6.53,40.98,2023-11-01
PIZZERIA,PIZZERIA,Boissons,Ice Tea,Zone résidentielle,automne,9,7,14,4,16.83,8.05,35.12,2023-09-07
PIZZERIA,PIZZERIA,Desserts,Glace,Zone montagne,hiver,12,31,8,2,2.43,1.87,1.12,2023-12-31
PIZZERIA,PIZZERIA,Pizza,Végétarienne,Zone montagne,hiver,12,14,17,2,22.01,14.85,14.32,2023-12-14
PIZZERIA,PIZZERIA,Boissons,Ice Tea,Zone montagne,printemps,3,11,14,4,24.9,19.68,20.88,2023-03-11
PIZZERIA,PIZZERIA,Desserts,Moelleux choco,Zone résidentielle,été,6,12,9,2,14.6,11.38,6.44,2023-06-12
PIZZERIA,PIZZERIA,Pizza,Saumon,Zone résidentielle,hiver,1,16,20,2,8.99,7.09,3.8,2023-01-16
PIZZERIA,PIZZERIA,Desserts,Moelleux choco,Zone touristique bord de mer,automne,11,7,17,2,15.89,10.15,11.48,2023-11-07
PIZZERIA,PIZZERIA,Desserts,Tiramisu,Zone touristique bord de mer,hiver,2,10,19,2,19.83,9.0,21.66,2023-02-10
PIZZERIA,PIZZERIA,Pizza,Végétarienne,Zone urbaine,printemps,5,19,14,5,6.73,4.5,11.15,2023-05-19
PIZZERIA,PIZZERIA,Pizza,Reine,Zone résidentielle,été,8,13,21,4,16.0,10.8,20.8,2023-08-13
PIZZERIA,PIZZERIA,Desserts,Tiramisu,Zone rurale,été,8,22,21,4,22.13,16.62,22.04,2023-08-22
PIZZERIA,PIZZERIA,Desserts,Moelleux choco,Zone rurale,hiver,1,21,16,4,10.6,7.48,12.48,2023-01-21
PIZZERIA,PIZZERIA,Pizza,Kebab,Zone rurale,été,7,23,22,0,8.66,6.33,0.0,2023-07-23
PIZZERIA,PIZZERIA,Boissons,Ice Tea,Zone rurale,hiver,2,16,19,4,13.27,6.26,28.04,2023-02-16
PIZZERIA,PIZZERIA,Desserts,Moelleux choco,Zone urbaine,hiver,2,16,9,1,18.1,11.83,6.27,2023-02-16
PIZZERIA,PIZZERIA,Desserts,Moelleux choco,Zone rurale,automne,9,19,17,2,23.82,13.14,21.36,2023-09-19
PIZZERIA,PIZZERIA,Pizza,Margherita,Zone rurale,été,6,7,12,1,18.66,14.64,4.02,2023-06-07
PIZZERIA,PIZZERIA,Boissons,Eau,Zone rurale,automne,10,6,20,7,1.64,1.24,2.8,2023-10-06
PIZZERIA,PIZZERIA,Pizza,Calzone,Zone rurale,été,8,21,14,3,11.88,7.61,12.81,2023-08-21
PIZZERIA,PIZZERIA,Pizza,Poulet BBQ,Zone touristique bord de mer,automne,11,14,18,4,14.6,10.66,15.76,2023-11-14
PIZZERIA,PIZZERIA,Pizza,4 fromages,Zone urbaine,hiver,12,1,13,5,2.36,1.75,3.05,2023-12-01
PIZZERIA,PIZZERIA,Desserts,Glace,Zone montagne,hiver,12,5,19,2,17.95,11.29,13.32,2023-12-05
PIZZERIA,PIZZERIA,Pizza,Kebab,Zone touristique bord de mer,automne,9,27,14,2,13.83,9.38,8.9,2023-09-27
PIZZERIA,PIZZERIA,Boissons,Ice Tea,Zone urbaine,printemps,4,17,20,3,15.96,9.03,20.79,2023-04-17
PIZZERIA,PIZZERIA,Boissons,Eau,Zone montagne,automne,11,23,11,6,1.77,0.85,5.52,2023-11-23
PIZZERIA,PIZZERIA,Desserts,Glace,Zone touristique bord de mer,été,7,22,19,5,14.87,11.66,16.05,2023-07-22
PIZZERIA,PIZZERIA,Pizza,Saumon,Zone touristique bord de mer,hiver,12,11,15,7,23.03,16.56,45.29,2023-12-11
PIZZERIA,PIZZERIA,Desserts,Moelleux choco,Zone rurale,printemps,4,6,17,1,4.25,3.03,1.22,2023-04-06
PIZZERIA,PIZZERIA,Pizza,Reine,Zone rurale,automne,9,17,8,3,20.28,15.45,14.49,2023-09-17
PIZZERIA,PIZZERIA,Pizza,Saumon,Zone rurale,automne,9,26,12,1,19.73,9.02,10.71,2023-09-26
PIZZERIA,PIZZERIA,Desserts,Moelleux choco,Zone résidentielle,printemps,4,16,19,2,2.36,1.31,2.1,2023-04-16
PIZZERIA,PIZZERIA,Pizza,Végétarienne,Zone rurale,printemps,4,2,19,2,15.51,9.88,11.26,2023-04-02
PIZZERIA,PIZZERIA,Pizza,4 fromages,Zone montagne,printemps,5,13,22,1,10.04,4.75,5.29,2023-05-13
PIZZERIA,PIZZERIA,Boissons,Coca,Zone touristique bord de mer,automne,10,9,8,3,1.52,0.95,1.71,2023-10-09
PIZZERIA,PIZZERIA,Boissons,Ice Tea,Zone résidentielle,printemps,3,10,8,5,3.19,1.3,9.45,2023-03-10
PIZZERIA,PIZZERIA,Pizza,Calzone,Zone rurale,hiver,12,27,13,1,4.16,2.47,1.69,2023-12-27
PIZZERIA,PIZZERIA,Desserts,Tiramisu,Zone montagne,printemps,3,19,18,3,12.0,8.68,9.96,2023-03-19
PIZZERIA,PIZZERIA,Pizza,Calzone,Zone résidentielle,automne,9,11,20,3,24.85,17.6,21.75,2023-09-11
PIZZERIA,PIZZERIA,Desserts,Glace,Zone résidentielle,printemps,4,18,17,5,18.76,10.09,43.35,2023-04-18
PIZZERIA,PIZZERIA,Desserts,Moelleux choco,Zone urbaine,hiver,12,29,9,0,3.53,2.27,0.0,2023-12-29
PIZZERIA,PIZZERIA,Desserts,Glace,Zone touristique bord de mer,été,8,7,19,9,22.73,16.09,59.76,2023-08-07
PIZZERIA,PIZZERIA,Boissons,Eau,Zone résidentielle,été,8,14,9,5,13.06,10.07,14.95,2023-08-14
PIZZERIA,PIZZERIA,Desserts,Tiramisu,Zone urbaine,été,7,16,19,4,20.72,12.28,33.76,2023-07-16
PIZZERIA,PIZZERIA,Boissons,Eau,Zone urbaine,automne,10,4,18,1,8.73,5.36,3.37,2023-10-04
PIZZERIA,PIZZERIA,Pizza,Poulet BBQ,Zone rurale,hiver,12,14,21,2,22.05,10.13,23.84,2023-12-14
PIZZERIA,PIZZERIA,Boissons,Ice Tea,Zone résidentielle,automne,10,30,9,5,20.72,9.17,57.75,2023-10-30
PIZZERIA,PIZZERIA,Pizza,Calzone,Zone résidentielle,été,6,21,9,5,4.34,1.98,11.8,2023-06-21
PIZZERIA,PIZZERIA,Pizza,Calzone,Zone rurale,printemps,3,22,8,2,22.17,9.58,25.18,2023-03-22
PIZZERIA,PIZZERIA,Pizza,Reine,Zone montagne,printemps,5,26,14,4,17.8,12.76,20.16,2023-05-26
PIZZERIA,PIZZERIA,Pizza,Calzone,Zone urbaine,automne,11,2,10,2,18.35,11.83,13.04,2023-11-02
PIZZERIA,PIZZERIA,Desserts,Glace,Zone touristique bord de mer,été,8,3,8,3,14.61,6.97,22.92,2023-08-03
PIZZERIA,PIZZERIA,Pizza,Margherita,Zone montagne,printemps,4,1,10,3,19.96,11.86,24.3,2023-04-01
PIZZERIA,PIZZERIA,Pizza,Raclette,Zone rurale,automne,10,31,17,4,9.16,4.39,19.08,2023-10-31
PIZZERIA,PIZZERIA,Boissons,Coca,Zone urbaine,été,8,30,17,2,12.88,9.74,6.28,2023-08-30
PIZZERIA,PIZZERIA,Pizza,Calzone,Zone rurale,printemps,4,2,14,2,10.28,5.99,8.58,2023-04-02
PIZZERIA,PIZZERIA,Desserts,Glace,Zone touristique bord de mer,printemps,4,14,13,4,4.49,3.04,5.8,2023-04-14
PIZZERIA,PIZZERIA,Boissons,Coca,Zone urbaine,été,8,27,15,5,11.33,7.98,16.75,2023-08-27
PIZZERIA,PIZZERIA,Boissons,Ice Tea,Zone résidentielle,automne,11,23,17,2,22.78,14.38,16.8,2023-11-23
PIZZERIA,PIZZERIA,Pizza,Pepperoni,Zone montagne,hiver,1,18,14,3,13.98,8.27,17.13,2023-01-18
PIZZERIA,PIZZERIA,Boissons,Ice Tea,Zone touristique bord de mer,printemps,3,24,19,2,12.29,7.72,9.14,2023-03-24
PIZZERIA,PIZZERIA,Desserts,Tiramisu,Zone montagne,été,6,21,19,1,23.41,14.18,9.23,2023-06-21
PIZZERIA,PIZZERIA,Boissons,Ice Tea,Zone montagne,hiver,12,14,21,5,14.02,7.25,33.85,2023-12-14
PIZZERIA,PIZZERIA,Desserts,Moelleux choco,Zone urbaine,printemps,5,31,14,2,24.29,14.98,18.62,2023-05-31
PIZZERIA,PIZZERIA,Boissons,Eau,Zone rurale,été,8,16,19,1,16.65,8.6,8.05,2023-08-16
PIZZERIA,PIZZERIA,Pizza,Raclette,Zone montagne,automne,11,27,13,3,11.17,6.0,15.51,2023-11-27
PIZZERIA,PIZZERIA,Desserts,Moelleux choco,Zone touristique bord de mer,printemps,4,4,10,3,21.22,14.37,20.55,2023-04-04
PIZZERIA,PIZZERIA,Boissons,Eau,Zone résidentielle,été,8,23,22,4,9.03,3.63,21.6,2023-08-23
PIZZERIA,PIZZERIA,Pizza,Poulet BBQ,Zone urbaine,été,6,7,8,7,10.94,8.06,20.16,2023-06-07
PIZZERIA,PIZZERIA,Boissons,Coca,Zone urbaine,hiver,2,12,16,3,21.46,14.4,21.18,2023-02-12
PIZZERIA,PIZZERIA,Desserts,Glace,Zone résidentielle,automne,9,9,13,3,15.67,9.47,18.6,2023-09-09
PIZZERIA,PIZZERIA,Desserts,Glace,Zone rurale,printemps,3,17,19,1,21.56,11.81,9.75,2023-03-17
PIZZERIA,PIZZERIA,Pizza,Pepperoni,Zone rurale,été,8,15,12,2,5.35,3.7,3.3,2023-08-15
PIZZERIA,PIZZERIA,Pizza,4 fromages,Zone rurale,printemps,5,29,16,3,13.03,9.5,10.59,2023-05-29
PIZZERIA,PIZZERIA,Pizza,Kebab,Zone touristique bord de mer,automne,11,24,21,4,16.46,7.4,36.24,2023-11-24
PIZZERIA,PIZZERIA,Boissons,Eau,Zone urbaine,automne,11,3,19,3,10.0,5.92,12.24,2023-11-03
PIZZERIA,PIZZERIA,Pizza,Poulet BBQ,Zone touristique bord de mer,été,7,10,20,5,12.9,6.92,29.9,2023-07-10
PIZZERIA,PIZZERIA,Pizza,Raclette,Zone résidentielle,automne,9,15,11,5,21.04,15.11,29.65,2023-09-15
PIZZERIA,PIZZERIA,Boissons,Eau,Zone touristique bord de mer,hiver,12,20,13,4,4.77,2.75,8.08,2023-12-20
PIZZERIA,PIZZERIA,Pizza,4 fromages,Zone résidentielle,été,6,7,10,1,6.43,5.1,1.33,2023-06-07
PIZZERIA,PIZZERIA,Pizza,Margherita,Zone montagne,automne,10,31,8,4,12.52,9.56,11.84,2023-10-31
PIZZERIA,PIZZERIA,Pizza,Kebab,Zone urbaine,hiver,2,19,20,7,4.41,2.83,11.06,2023-02-19
PIZZERIA,PIZZERIA,Desserts,Moelleux choco,Zone urbaine,hiver,2,20,21,4,15.09,6.12,35.88,2023-02-20
PIZZERIA,PIZZERIA,Desserts,Tiramisu,Zone touristique bord de mer,printemps,3,29,22,1,19.22,7.72,11.5,2023-03-29
PIZZERIA,PIZZERIA,Boissons,Eau,Zone montagne,hiver,2,22,19,1,23.24,18.39,4.85,2023-02-22
PIZZERIA,PIZZERIA,Boissons,Coca,Zone touristique bord de mer,printemps,4,13,17,1,21.33,11.98,9.35,2023-04-13
PIZZERIA,PIZZERIA,Boissons,Ice Tea,Zone rurale,printemps,5,23,20,3,18.27,11.56,20.13,2023-05-23
PIZZERIA,PIZZERIA,Desserts,Tiramisu,Zone urbaine,hiver,2,20,19,3,2.74,1.17,4.71,2023-02-20
PIZZERIA,PIZZERIA,Pizza,Végétarienne,Zone urbaine,été,7,16,15,2,8.89,4.89,8.0,2023-07-16
PIZZERIA,PIZZERIA,Desserts,Moelleux choco,Zone rurale,hiver,12,4,16,1,17.61,11.07,6.54,2023-12-04
PIZZERIA,PIZZERIA,Boissons,Eau,Zone touristique bord de mer,été,7,30,13,4,2.83,1.41,5.68,2023-07-30
PIZZERIA,PIZZERIA,Desserts,Glace,Zone montagne,hiver,2,13,22,3,17.67,13.21,13.38,2023-02-13
PIZZERIA,PIZZERIA,Boissons,Coca,Zone urbaine,automne,10,3,13,2,2.38,1.58,1.6,2023-10-03
PIZZERIA,PIZZERIA,Desserts,Tiramisu,Zone touristique bord de mer,printemps,5,16,8,3,8.49,5.34,9.45,2023-05-16
PIZZERIA,PIZZERIA,Desserts,Moelleux choco,Zone urbaine,automne,10,24,9,4,15.41,7.85,30.24,2023-10-24
PIZZERIA,PIZZERIA,Desserts,Glace,Zone résidentielle,hiver,12,5,21,6,18.94,11.12,46.92,2023-12-05
PIZZERIA,PIZZERIA,Pizza,4 fromages,Zone touristique bord de mer,été,8,11,14,6,8.99,6.58,14.46,2023-08-11
PIZZERIA,PIZZERIA,Desserts,Tiramisu,Zone rurale,printemps,5,17,21,5,8.25,3.83,22.1,2023-05-17
PIZZERIA,PIZZERIA,Boissons,Coca,Zone urbaine,printemps,5,13,20,2,20.38,13.52,13.72,2023-05-13
PIZZERIA,PIZZERIA,Desserts,Tiramisu,Zone rurale,hiver,1,11,8,4,21.7,9.41,49.16,2023-01-11
PIZZERIA,PIZZERIA,Pizza,Kebab,Zone rurale,été,7,29,12,2,21.78,9.2,25.16,2023-07-29
PIZZERIA,PIZZERIA,Boissons,Coca,Zone résidentielle,été,8,13,18,3,8.95,6.49,7.38,2023-08-13
PIZZERIA,PIZZERIA,Boissons,Eau,Zone montagne,automne,10,8,19,3,9.18,6.22,8.88,2023-10-08
PIZZERIA,PIZZERIA,Desserts,Moelleux choco,Zone résidentielle,automne,11,19,15,6,20.09,9.13,65.76,2023-11-19
PIZZERIA,PIZZERIA,Boissons,Ice Tea,Zone résidentielle,été,8,3,10,3,11.1,5.09,18.03,2023-08-03
PIZZERIA,PIZZERIA,Desserts,Tiramisu,Zone urbaine,été,6,20,22,5,7.02,5.36,8.3,2023-06-20
PIZZERIA,PIZZERIA,Boissons,Coca,Zone touristique bord de mer,hiver,1,23,10,0,13.23,10.44,0.0,2023-01-23
PIZZERIA,PIZZERIA,Desserts,Moelleux choco,Zone rurale,hiver,1,28,11,3,4.99,2.45,7.62,2023-01-28
PIZZERIA,PIZZERIA,Boissons,Eau,Zone résidentielle,hiver,12,28,15,1,11.76,9.39,2.37,2023-12-28
PIZZERIA,PIZZERIA,Desserts,Moelleux choco,Zone touristique bord de mer,automne,10,16,22,3,17.08,8.28,26.4,2023-10-16
PIZZERIA,PIZZERIA,Desserts,Moelleux choco,Zone résidentielle,été,8,2,22,6,3.31,2.34,5.82,2023-08-02
PIZZERIA,PIZZERIA,Desserts,Moelleux choco,Zone rurale,printemps,4,2,20,1,5.78,3.22,2.56,2023-04-02
PIZZERIA,PIZZERIA,Boissons,Ice Tea,Zone touristique bord de mer,été,6,10,17,7,18.52,13.02,38.5,2023-06-10
PIZZERIA,PIZZERIA,Desserts,Glace,Zone rurale,hiver,12,21,14,2,21.92,17.24,9.36,2023-12-21
PIZZERIA,PIZZERIA,Desserts,Tiramisu,Zone urbaine,printemps,4,18,15,5,16.74,11.05,28.45,2023-04-18
PIZZERIA,PIZZERIA,Pizza,4 fromages,Zone résidentielle,hiver,12,26,15,5,24.15,14.21,49.7,2023-12-26
PIZZERIA,PIZZERIA,Boissons,Ice Tea,Zone rurale,été,8,31,9,3,13.13,10.18,8.85,2023-08-31
PIZZERIA,PIZZERIA,Boissons,Eau,Zone urbaine,automne,11,13,11,2,4.34,2.13,4.42,2023-11-13
PIZZERIA,PIZZERIA,Pizza,Calzone,Zone montagne,hiver,2,22,21,1,14.72,8.88,5.84,2023-02-22
PIZZERIA,PIZZERIA,Desserts,Tiramisu,Zone résidentielle,été,7,5,10,4,18.62,12.72,23.6,2023-07-05
PIZZERIA,PIZZERIA,Boissons,Eau,Zone urbaine,printemps,5,6,21,3,20.51,11.0,28.53,2023-05-06
PIZZERIA,PIZZERIA,Desserts,Moelleux choco,Zone urbaine,hiver,2,13,13,4,8.9,7.06,7.36,2023-02-13
PIZZERIA,PIZZERIA,Boissons,Coca,Zone rurale,hiver,1,19,18,2,23.18,10.67,25.02,2023-01-19
PIZZERIA,PIZZERIA,Desserts,Glace,Zone rurale,automne,11,26,11,0,22.36,14.53,0.0,2023-11-26
PIZZERIA,PIZZERIA,Pizza,Margherita,Zone rurale,printemps,3,8,15,4,6.55,2.82,14.92,2023-03-08
PIZZERIA,PIZZERIA,Desserts,Tiramisu,Zone urbaine,été,7,10,12,1,24.79,12.92,11.87,2023-07-10
PIZZERIA,PIZZERIA,Boissons,Eau,Zone montagne,été,6,8,17,3,12.13,6.49,16.92,2023-06-08
PIZZERIA,PIZZERIA,Desserts,Moelleux choco,Zone résidentielle,automne,9,1,16,0,22.58,10.12,0.0,2023-09-01
PIZZERIA,PIZZERIA,Boissons,Eau,Zone résidentielle,été,8,1,8,1,21.7,11.43,10.27,2023-08-01
PIZZERIA,PIZZERIA,Pizza,Kebab,Zone rurale,hiver,12,14,10,2,2.88,2.26,1.24,2023-12-14
PIZZERIA,PIZZERIA,Pizza,Margherita,Zone touristique bord de mer,été,7,19,9,4,9.02,5.1,15.68,2023-07-19
PIZZERIA,PIZZERIA,Boissons,Ice Tea,Zone montagne,été,7,17,9,4,7.83,4.13,14.8,2023-07-17
PIZZERIA,PIZZERIA,Boissons,Ice Tea,Zone montagne,hiver,12,12,9,7,7.29,4.53,19.32,2023-12-12
PIZZERIA,PIZZERIA,Boissons,Ice Tea,Zone rurale,été,8,17,9,3,21.39,12.84,25.65,2023-08-17
PIZZERIA,PIZZERIA,Boissons,Ice Tea,Zone résidentielle,printemps,5,6,16,3,23.89,18.74,15.45,2023-05-06
PIZZERIA,PIZZERIA,Pizza,Margherita,Zone rurale,printemps,5,20,17,5,7.4,4.97,12.15,2023-05-20
PIZZERIA,PIZZERIA,Boissons,Ice Tea,Zone touristique bord de mer,hiver,1,9,22,6,17.76,11.7,36.36,2023-01-09
PIZZERIA,PIZZERIA,Desserts,Glace,Zone urbaine,hiver,1,5,18,3,5.58,3.47,6.33,2023-01-05
PIZZERIA,PIZZERIA,Boissons,Coca,Zone résidentielle,hiver,1,11,20,3,8.11,6.23,5.64,2023-01-11
PIZZERIA,PIZZERIA,Pizza,Végétarienne,Zone urbaine,printemps,5,23,17,4,13.26,6.21,28.2,2023-05-23
PIZZERIA,PIZZERIA,Desserts,Moelleux choco,Zone montagne,hiver,12,11,18,2,15.67,7.37,16.6,2023-12-11
PIZZERIA,PIZZERIA,Boissons,Ice Tea,Zone résidentielle,hiver,2,7,20,4,15.6,8.98,26.48,2023-02-07
PIZZERIA,PIZZERIA,Desserts,Glace,Zone montagne,printemps,3,5,9,5,24.4,18.71,28.45,2023-03-05
PIZZERIA,PIZZERIA,Boissons,Ice Tea,Zone urbaine,été,8,21,16,2,9.21,4.39,9.64,2023-08-21
PIZZERIA,PIZZERIA,Pizza,Calzone,Zone urbaine,automne,10,31,20,2,21.26,16.19,10.14,2023-10-31
PIZZERIA,PIZZERIA,Desserts,Moelleux choco,Zone touristique bord de mer,été,7,1,14,2,12.81,8.31,9.0,2023-07-01
PIZZERIA,PIZZERIA,Pizza,4 fromages,Zone urbaine,hiver,1,31,10,4,8.82,5.07,15.0,2023-01-31
PIZZERIA,PIZZERIA,Pizza,Poulet BBQ,Zone montagne,hiver,1,28,14,3,9.58,7.57,6.03,2023-01-28
PIZZERIA,PIZZERIA,Pizza,Pepperoni,Zone urbaine,automne,9,11,11,1,23.12,15.16,7.96,2023-09-11
PIZZERIA,PIZZERIA,Pizza,Saumon,Zone urbaine,automne,10,12,9,6,4.85,2.79,12.36,2023-10-12
PIZZERIA,PIZZERIA,Boissons,Eau,Zone résidentielle,été,7,9,20,1,10.25,4.8,5.45,2023-07-09
PIZZERIA,PIZZERIA,Pizza,Poulet BBQ,Zone rurale,hiver,12,22,13,1,8.97,5.13,3.84,2023-12-22
PIZZERIA,PIZZERIA,Boissons,Coca,Zone urbaine,automne,11,19,20,4,8.08,3.64,17.76,2023-11-19
PIZZERIA,PIZZERIA,Pizza,Poulet BBQ,Zone rurale,automne,11,27,20,2,13.47,8.07,10.8,2023-11-27
PIZZERIA,PIZZERIA,Pizza,Raclette,Zone rurale,printemps,5,1,14,2,6.64,3.78,5.72,2023-05-01
PIZZERIA,PIZZERIA,Boissons,Ice Tea,Zone montagne,automne,10,7,18,2,3.34,1.71,3.26,2023-10-07
PIZZERIA,PIZZERIA,Pizza,Reine,Zone urbaine,été,7,4,8,2,14.33,7.65,13.36,2023-07-04
PIZZERIA,PIZZERIA,Desserts,Moelleux choco,Zone montagne,printemps,5,14,8,1,19.6,10.05,9.55,2023-05-14
PIZZERIA,PIZZERIA,Boissons,Coca,Zone résidentielle,printemps,4,18,15,4,6.99,4.44,10.2,2023-04-18
PIZZERIA,PIZZERIA,Boissons,Eau,Zone rurale,hiver,12,20,16,6,8.54,5.42,18.72,2023-12-20
PIZZERIA,PIZZERIA,Desserts,Moelleux choco,Zone résidentielle,hiver,1,17,21,2,17.69,10.53,14.32,2023-01-17
PIZZERIA,PIZZERIA,Pizza,Reine,Zone rurale,printemps,5,26,11,4,6.98,4.63,9.4,2023-05-26
PIZZERIA,PIZZERIA,Boissons,Coca,Zone touristique bord de mer,automne,9,23,8,3,5.54,4.12,4.26,2023-09-23
