client_id,type_commerce,categorie_produit,produit,zone,saison,mois,jour,heure,quantite,prix_unitaire,cout_unitaire,marge_totale,date_vente
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone montagne,hiver,12,5,12,1,13.03,8.2,4.83,2023-12-05
BOUCHERIE,BOUCHERIE,Viande rouge,Steak haché,Zone montagne,printemps,4,23,10,2,13.73,9.81,7.84,2023-04-23
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone urbaine,hiver,12,9,13,1,11.97,9.12,2.85,2023-12-09
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone rurale,hiver,1,23,12,2,22.61,10.79,23.64,2023-01-23
BOUCHERIE,BOUCHERIE,Volaille,Cuisses de canard,Zone rurale,automne,11,19,14,6,11.68,4.75,41.58,2023-11-19
BOUCHERIE,BOUCHERIE,Viande rouge,Rôti de veau,Zone résidentielle,printemps,3,11,19,3,10.69,7.69,9.0,2023-03-11
BOUCHERIE,BOUCHERIE,Viande rouge,Côte de bœuf,Zone résidentielle,hiver,12,10,20,1,14.83,6.25,8.58,2023-12-10
BOUCHERIE,BOUCHERIE,Viande rouge,Steak haché,Zone rurale,été,8,25,15,3,9.93,5.19,14.22,2023-08-25
BOUCHERIE,BOUCHERIE,Volaille,Blanc de poulet,Zone résidentielle,automne,9,7,11,0,2.98,1.63,0.0,2023-09-07
BOUCHERIE,BOUCHERIE,Volaille,Cuisses de canard,Zone montagne,hiver,1,4,16,4,22.23,12.8,37.72,2023-01-04
BOUCHERIE,BOUCHERIE,Viande rouge,Filet mignon,Zone rurale,automne,11,4,10,3,20.17,14.69,16.44,2023-11-04
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone résidentielle,été,7,13,14,7,4.61,1.87,19.18,2023-07-13
BOUCHERIE,BOUCHERIE,Volaille,Cuisses de canard,Zone urbaine,printemps,3,21,14,3,16.81,8.43,25.14,2023-03-21
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone rurale,printemps,3,12,21,5,21.8,9.76,60.2,2023-03-12
BOUCHERIE,BOUCHERIE,Volaille,Cuisses de canard,Zone rurale,été,7,27,17,2,6.21,2.52,7.38,2023-07-27
BOUCHERIE,BOUCHERIE,Volaille,Cuisses de canard,Zone résidentielle,automne,11,7,11,2,12.19,6.85,10.68,2023-11-07
BOUCHERIE,BOUCHERIE,Viande rouge,Rôti de veau,Zone touristique bord de mer,automne,10,3,21,3,20.14,10.07,30.21,2023-10-03
BOUCHERIE,BOUCHERIE,Volaille,Nuggets maison,Zone rurale,printemps,5,5,20,3,9.48,6.73,8.25,2023-05-05
BOUCHERIE,BOUCHERIE,Viande rouge,Rôti de veau,Zone résidentielle,automne,9,1,13,1,9.81,7.43,2.38,2023-09-01
BOUCHERIE,BOUCHERIE,Viande rouge,Filet mignon,Zone rurale,printemps,4,13,11,2,18.78,14.07,9.42,2023-04-13
BOUCHERIE,BOUCHERIE,Viande rouge,Rôti de veau,Zone touristique bord de mer,printemps,5,2,12,3,12.58,8.12,13.38,2023-05-02
BOUCHERIE,BOUCHERIE,Viande rouge,Saucisses,Zone rurale,printemps,4,18,14,1,17.97,9.86,8.11,2023-04-18
BOUCHERIE,BOUCHERIE,Volaille,Cuisses de canard,Zone résidentielle,automne,10,20,10,2,24.51,16.53,15.96,2023-10-20
BOUCHERIE,BOUCHERIE,Viande rouge,Filet mignon,Zone urbaine,printemps,4,21,21,3,7.48,5.5,5.94,2023-04-21
BOUCHERIE,BOUCHERIE,Volaille,Blanc de poulet,Zone rurale,printemps,3,4,13,4,21.88,17.18,18.8,2023-03-04
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone touristique bord de mer,été,8,16,20,3,21.78,11.88,29.7,2023-08-16
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone urbaine,été,7,23,16,4,19.48,8.44,44.16,2023-07-23
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone urbaine,hiver,12,2,22,3,22.31,11.68,31.89,2023-12-02
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone résidentielle,hiver,12,24,16,2,5.66,3.62,4.08,2023-12-24
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone urbaine,été,8,15,12,6,10.1,5.09,30.06,2023-08-15
BOUCHERIE,BOUCHERIE,Viande rouge,Côte de bœuf,Zone montagne,printemps,3,11,13,4,8.24,5.06,12.72,2023-03-11
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone résidentielle,été,6,14,8,4,5.08,4.0,4.32,2023-06-14
BOUCHERIE,BOUCHERIE,Volaille,Cuisses de canard,Zone urbaine,été,6,19,9,5,21.32,16.64,23.4,2023-06-19
BOUCHERIE,BOUCHERIE,Volaille,Blanc de poulet,Zone urbaine,printemps,5,8,14,1,19.62,11.32,8.3,2023-05-08
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone touristique bord de mer,printemps,3,23,18,4,18.61,12.99,22.48,2023-03-23
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone rurale,printemps,5,5,8,0,24.27,15.35,0.0,2023-05-05
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone urbaine,hiver,12,19,14,0,9.92,4.5,0.0,2023-12-19
BOUCHERIE,BOUCHERIE,Volaille,Cuisses de canard,Zone touristique bord de mer,hiver,2,26,9,1,13.8,5.89,7.91,2023-02-26
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone montagne,printemps,5,17,16,3,2.46,1.05,4.23,2023-05-17
BOUCHERIE,BOUCHERIE,Viande rouge,Filet mignon,Zone montagne,hiver,2,19,9,3,18.54,11.36,21.54,2023-02-19
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone montagne,printemps,3,11,22,3,8.59,4.47,12.36,2023-03-11
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone résidentielle,printemps,5,12,20,4,8.56,5.38,12.72,2023-05-12
BOUCHERIE,BOUCHERIE,Viande rouge,Côte de bœuf,Zone touristique bord de mer,été,6,28,22,7,20.7,11.73,62.79,2023-06-28
BOUCHERIE,BOUCHERIE,Volaille,Blanc de poulet,Zone résidentielle,été,6,22,9,6,12.68,8.85,22.98,2023-06-22
BOUCHERIE,BOUCHERIE,Viande rouge,Steak haché,Zone urbaine,été,6,6,15,2,12.57,6.7,11.74,2023-06-06
BOUCHERIE,BOUCHERIE,Viande rouge,Côte de bœuf,Zone touristique bord de mer,printemps,4,13,20,4,17.87,9.09,35.12,2023-04-13
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone urbaine,été,7,18,18,4,7.88,5.84,8.16,2023-07-18
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone touristique bord de mer,automne,9,6,21,4,15.53,6.76,35.08,2023-09-06
BOUCHERIE,BOUCHERIE,Volaille,Cuisses de canard,Zone rurale,printemps,3,22,8,3,9.65,5.22,13.29,2023-03-22
BOUCHERIE,BOUCHERIE,Viande rouge,Rôti de veau,Zone touristique bord de mer,printemps,4,26,10,2,9.53,5.31,8.44,2023-04-26
BOUCHERIE,BOUCHERIE,Viande rouge,Rôti de veau,Zone résidentielle,été,8,7,12,2,22.88,12.17,21.42,2023-08-07
BOUCHERIE,BOUCHERIE,Volaille,Cuisses de canard,Zone touristique bord de mer,printemps,3,19,20,3,5.92,2.68,9.72,2023-03-19
BOUCHERIE,BOUCHERIE,Viande rouge,Saucisses,Zone rurale,hiver,1,22,17,4,18.78,10.37,33.64,2023-01-22
BOUCHERIE,BOUCHERIE,Volaille,Nuggets maison,Zone montagne,automne,11,1,16,4,13.84,10.38,13.84,2023-11-01
BOUCHERIE,BOUCHERIE,Viande rouge,Saucisses,Zone touristique bord de mer,automne,11,10,22,1,2.78,1.69,1.09,2023-11-10
BOUCHERIE,BOUCHERIE,Viande rouge,Filet mignon,Zone touristique bord de mer,automne,10,17,21,2,17.0,7.82,18.36,2023-10-17
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone urbaine,printemps,3,9,11,4,1.58,1.12,1.84,2023-03-09
BOUCHERIE,BOUCHERIE,Volaille,Cuisses de canard,Zone urbaine,été,8,7,21,2,14.44,7.47,13.94,2023-08-07
BOUCHERIE,BOUCHERIE,Viande rouge,Rôti de veau,Zone résidentielle,hiver,12,29,12,2,24.51,9.82,29.38,2023-12-29
BOUCHERIE,BOUCHERIE,Volaille,Blanc de poulet,Zone touristique bord de mer,été,6,3,16,5,14.42,10.19,21.15,2023-06-03
BOUCHERIE,BOUCHERIE,Volaille,Cuisses de canard,Zone urbaine,automne,9,24,12,1,14.78,9.92,4.86,2023-09-24
BOUCHERIE,BOUCHERIE,Viande rouge,Filet mignon,Zone touristique bord de mer,hiver,1,16,13,3,24.62,16.02,25.8,2023-01-16
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone urbaine,printemps,5,20,14,2,3.54,2.66,1.76,2023-05-20
BOUCHERIE,BOUCHERIE,Volaille,Cuisses de canard,Zone résidentielle,automne,9,26,12,1,5.61,3.08,2.53,2023-09-26
BOUCHERIE,BOUCHERIE,Volaille,Blanc de poulet,Zone urbaine,automne,9,24,20,3,16.99,8.92,24.21,2023-09-24
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone touristique bord de mer,printemps,3,18,10,2,7.93,3.22,9.42,2023-03-18
BOUCHERIE,BOUCHERIE,Viande rouge,Filet mignon,Zone urbaine,été,8,30,22,1,17.37,7.68,9.69,2023-08-30
BOUCHERIE,BOUCHERIE,Viande rouge,Saucisses,Zone touristique bord de mer,hiver,12,17,18,4,18.19,10.66,30.12,2023-12-17
BOUCHERIE,BOUCHERIE,Volaille,Blanc de poulet,Zone touristique bord de mer,été,6,28,17,6,15.0,9.05,35.7,2023-06-28
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone touristique bord de mer,automne,10,12,18,1,3.17,1.65,1.52,2023-10-12
BOUCHERIE,BOUCHERIE,Volaille,Nuggets maison,Zone rurale,printemps,5,3,17,5,7.23,3.35,19.4,2023-05-03
BOUCHERIE,BOUCHERIE,Volaille,Blanc de poulet,Zone touristique bord de mer,printemps,4,17,21,2,17.81,10.2,15.22,2023-04-17
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone montagne,hiver,12,22,11,1,5.57,3.72,1.85,2023-12-22
BOUCHERIE,BOUCHERIE,Viande rouge,Steak haché,Zone rurale,hiver,2,5,17,3,4.06,2.95,3.33,2023-02-05
BOUCHERIE,BOUCHERIE,Volaille,Cuisses de canard,Zone urbaine,hiver,2,16,11,3,20.7,15.63,15.21,2023-02-16
BOUCHERIE,BOUCHERIE,Viande rouge,Filet mignon,Zone touristique bord de mer,été,6,3,17,6,20.17,13.55,39.72,2023-06-03
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone urbaine,automne,10,26,8,9,15.87,9.59,56.52,2023-10-26
BOUCHERIE,BOUCHERIE,Viande rouge,Steak haché,Zone urbaine,printemps,5,1,14,2,18.0,10.04,15.92,2023-05-01
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone rurale,été,7,15,14,3,14.31,9.52,14.37,2023-07-15
BOUCHERIE,BOUCHERIE,Viande rouge,Filet mignon,Zone montagne,été,7,16,21,2,23.23,17.1,12.26,2023-07-16
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone montagne,printemps,4,3,15,3,13.47,8.36,15.33,2023-04-03
BOUCHERIE,BOUCHERIE,Volaille,Cuisses de canard,Zone résidentielle,printemps,4,6,14,5,15.71,9.92,28.95,2023-04-06
BOUCHERIE,BOUCHERIE,Volaille,Nuggets maison,Zone rurale,automne,10,21,19,2,9.29,5.03,8.52,2023-10-21
BOUCHERIE,BOUCHERIE,Volaille,Blanc de poulet,Zone urbaine,hiver,12,22,22,5,15.54,8.11,37.15,2023-12-22
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone touristique bord de mer,automne,9,6,9,4,4.48,1.93,10.2,2023-09-06
BOUCHERIE,BOUCHERIE,Volaille,Blanc de poulet,Zone montagne,printemps,5,24,12,1,21.66,8.79,12.87,2023-05-24
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone rurale,printemps,4,3,20,8,13.89,5.74,65.2,2023-04-03
BOUCHERIE,BOUCHERIE,Volaille,Nuggets maison,Zone résidentielle,hiver,12,11,17,0,19.61,11.92,0.0,2023-12-11
BOUCHERIE,BOUCHERIE,Viande rouge,Rôti de veau,Zone urbaine,hiver,12,17,15,2,9.76,6.74,6.04,2023-12-17
BOUCHERIE,BOUCHERIE,Viande rouge,Côte de bœuf,Zone urbaine,automne,11,14,9,4,2.84,1.81,4.12,2023-11-14
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone urbaine,hiver,12,23,10,1,7.45,4.37,3.08,2023-12-23
BOUCHERIE,BOUCHERIE,Volaille,Blanc de poulet,Zone urbaine,printemps,5,22,20,4,2.97,1.65,5.28,2023-05-22
BOUCHERIE,BOUCHERIE,Volaille,Blanc de poulet,Zone rurale,printemps,3,18,18,1,16.55,12.8,3.75,2023-03-18
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone résidentielle,automne,10,11,8,3,24.24,16.1,24.42,2023-10-11
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone urbaine,automne,11,19,19,2,9.94,4.31,11.26,2023-11-19
BOUCHERIE,BOUCHERIE,Viande rouge,Côte de bœuf,Zone touristique bord de mer,hiver,1,29,13,3,20.01,8.35,34.98,2023-01-29
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone urbaine,printemps,4,14,14,6,9.43,6.92,15.06,2023-04-14
BOUCHERIE,BOUCHERIE,Viande rouge,Steak haché,Zone montagne,printemps,3,26,15,2,7.23,4.58,5.3,2023-03-26
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone résidentielle,printemps,3,15,18,3,7.87,4.57,9.9,2023-03-15
BOUCHERIE,BOUCHERIE,Volaille,Blanc de poulet,Zone résidentielle,hiver,12,10,22,4,2.51,1.65,3.44,2023-12-10
BOUCHERIE,BOUCHERIE,Viande rouge,Saucisses,Zone touristique bord de mer,été,6,21,17,3,20.42,14.36,18.18,2023-06-21
BOUCHERIE,BOUCHERIE,Volaille,Cuisses de canard,Zone urbaine,été,8,8,19,4,22.01,10.99,44.08,2023-08-08
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone montagne,printemps,3,18,22,0,14.98,6.02,0.0,2023-03-18
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone urbaine,automne,11,18,9,4,10.54,7.13,13.64,2023-11-18
BOUCHERIE,BOUCHERIE,Viande rouge,Rôti de veau,Zone urbaine,automne,10,15,19,0,19.68,8.96,0.0,2023-10-15
BOUCHERIE,BOUCHERIE,Viande rouge,Rôti de veau,Zone urbaine,automne,11,29,15,6,18.83,13.2,33.78,2023-11-29
BOUCHERIE,BOUCHERIE,Volaille,Blanc de poulet,Zone urbaine,été,7,10,13,1,12.13,7.29,4.84,2023-07-10
BOUCHERIE,BOUCHERIE,Viande rouge,Côte de bœuf,Zone résidentielle,printemps,5,22,9,4,17.88,10.7,28.72,2023-05-22
BOUCHERIE,BOUCHERIE,Volaille,Nuggets maison,Zone résidentielle,été,6,6,10,6,20.05,9.84,61.26,2023-06-06
BOUCHERIE,BOUCHERIE,Volaille,Blanc de poulet,Zone résidentielle,été,6,30,12,0,12.21,5.7,0.0,2023-06-30
BOUCHERIE,BOUCHERIE,Volaille,Cuisses de canard,Zone résidentielle,printemps,4,16,16,1,18.12,12.07,6.05,2023-04-16
BOUCHERIE,BOUCHERIE,Viande rouge,Steak haché,Zone rurale,automne,10,4,10,3,14.04,6.3,23.22,2023-10-04
BOUCHERIE,BOUCHERIE,Volaille,Blanc de poulet,Zone touristique bord de mer,hiver,1,29,17,1,16.57,10.49,6.08,2023-01-29
BOUCHERIE,BOUCHERIE,Viande rouge,Steak haché,Zone touristique bord de mer,été,6,29,12,3,24.47,18.35,18.36,2023-06-29
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone résidentielle,automne,10,28,17,2,3.52,1.7,3.64,2023-10-28
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone urbaine,automne,10,30,20,6,10.33,4.16,37.02,2023-10-30
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone rurale,automne,10,14,19,3,12.39,5.09,21.9,2023-10-14
BOUCHERIE,BOUCHERIE,Volaille,Nuggets maison,Zone rurale,hiver,12,22,21,4,4.31,2.61,6.8,2023-12-22
BOUCHERIE,BOUCHERIE,Viande rouge,Steak haché,Zone touristique bord de mer,automne,9,29,18,2,23.5,14.23,18.54,2023-09-29
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone urbaine,hiver,1,10,20,3,12.88,7.37,16.53,2023-01-10
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone touristique bord de mer,printemps,3,24,21,6,13.26,9.17,24.54,2023-03-24
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone résidentielle,été,7,1,14,10,11.47,6.95,45.2,2023-07-01
BOUCHERIE,BOUCHERIE,Viande rouge,Steak haché,Zone urbaine,été,8,27,9,4,13.71,8.2,22.04,2023-08-27
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone montagne,hiver,1,21,9,3,9.21,4.11,15.3,2023-01-21
BOUCHERIE,BOUCHERIE,Volaille,Nuggets maison,Zone touristique bord de mer,hiver,12,18,21,3,11.93,7.42,13.53,2023-12-18
BOUCHERIE,BOUCHERIE,Volaille,Blanc de poulet,Zone urbaine,automne,9,1,18,3,10.13,4.1,18.09,2023-09-01
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone touristique bord de mer,automne,9,1,18,0,15.67,8.8,0.0,2023-09-01
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone résidentielle,été,8,21,9,3,4.37,2.6,5.31,2023-08-21
BOUCHERIE,BOUCHERIE,Volaille,Nuggets maison,Zone touristique bord de mer,automne,10,5,13,1,20.52,12.64,7.88,2023-10-05
BOUCHERIE,BOUCHERIE,Viande rouge,Côte de bœuf,Zone résidentielle,automne,10,13,18,4,21.72,11.32,41.6,2023-10-13
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone montagne,hiver,1,29,14,3,7.69,4.89,8.4,2023-01-29
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone touristique bord de mer,été,6,14,8,5,2.16,0.9,6.3,2023-06-14
BOUCHERIE,BOUCHERIE,Volaille,Nuggets maison,Zone montagne,hiver,1,14,20,2,22.45,12.04,20.82,2023-01-14
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone touristique bord de mer,hiver,1,11,19,3,12.54,5.13,22.23,2023-01-11
BOUCHERIE,BOUCHERIE,Volaille,Nuggets maison,Zone rurale,été,6,15,17,2,3.8,2.26,3.08,2023-06-15
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone rurale,hiver,12,6,16,3,8.86,5.01,11.55,2023-12-06
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone montagne,printemps,4,3,22,3,1.94,1.32,1.86,2023-04-03
BOUCHERIE,BOUCHERIE,Volaille,Cuisses de canard,Zone montagne,été,8,12,14,4,16.7,6.93,39.08,2023-08-12
BOUCHERIE,BOUCHERIE,Volaille,Nuggets maison,Zone rurale,printemps,5,1,22,1,11.44,5.24,6.2,2023-05-01
BOUCHERIE,BOUCHERIE,Viande rouge,Steak haché,Zone rurale,été,7,8,21,1,8.74,5.75,2.99,2023-07-08
BOUCHERIE,BOUCHERIE,Volaille,Blanc de poulet,Zone rurale,printemps,5,11,12,3,3.62,2.64,2.94,2023-05-11
BOUCHERIE,BOUCHERIE,Viande rouge,Steak haché,Zone touristique bord de mer,automne,10,22,9,2,4.1,2.05,4.1,2023-10-22
BOUCHERIE,BOUCHERIE,Viande rouge,Rôti de veau,Zone touristique bord de mer,printemps,5,25,11,2,3.48,1.9,3.16,2023-05-25
BOUCHERIE,BOUCHERIE,Volaille,Nuggets maison,Zone résidentielle,hiver,1,11,8,4,23.19,15.28,31.64,2023-01-11
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone montagne,printemps,5,14,10,4,3.59,1.96,6.52,2023-05-14
BOUCHERIE,BOUCHERIE,Volaille,Nuggets maison,Zone rurale,été,7,15,10,5,11.64,5.62,30.1,2023-07-15
BOUCHERIE,BOUCHERIE,Volaille,Blanc de poulet,Zone montagne,été,8,19,22,1,7.34,4.65,2.69,2023-08-19
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone rurale,hiver,12,29,14,3,18.8,9.45,28.05,2023-12-29
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone résidentielle,automne,10,14,8,2,15.14,7.63,15.02,2023-10-14
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone rurale,printemps,5,25,22,4,22.11,14.26,31.4,2023-05-25
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone rurale,printemps,3,26,13,2,18.82,11.23,15.18,2023-03-26
BOUCHERIE,BOUCHERIE,Viande rouge,Saucisses,Zone touristique bord de mer,hiver,12,30,16,3,12.9,7.7,15.6,2023-12-30
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone touristique bord de mer,printemps,3,20,8,2,3.4,2.49,1.82,2023-03-20
BOUCHERIE,BOUCHERIE,Volaille,Blanc de poulet,Zone résidentielle,été,7,24,9,3,1.98,0.96,3.06,2023-07-24
BOUCHERIE,BOUCHERIE,Volaille,Cuisses de canard,Zone résidentielle,printemps,3,3,12,1,13.03,7.47,5.56,2023-03-03
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone touristique bord de mer,hiver,12,7,9,4,21.05,12.74,33.24,2023-12-07
BOUCHERIE,BOUCHERIE,Volaille,Cuisses de canard,Zone rurale,printemps,5,18,17,2,15.61,6.81,17.6,2023-05-18
BOUCHERIE,BOUCHERIE,Volaille,Nuggets maison,Zone résidentielle,été,8,11,18,4,11.51,4.79,26.88,2023-08-11
BOUCHERIE,BOUCHERIE,Volaille,Nuggets maison,Zone résidentielle,automne,11,28,18,1,18.27,14.11,4.16,2023-11-28
BOUCHERIE,BOUCHERIE,Viande rouge,Filet mignon,Zone touristique bord de mer,printemps,5,8,16,3,11.55,7.25,12.9,2023-05-08
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone touristique bord de mer,printemps,4,6,11,1,5.85,4.09,1.76,2023-04-06
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone urbaine,été,6,4,20,7,12.39,7.31,35.56,2023-06-04
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone résidentielle,printemps,5,31,17,2,20.99,11.68,18.62,2023-05-31
BOUCHERIE,BOUCHERIE,Viande rouge,Côte de bœuf,Zone rurale,été,8,1,21,3,13.15,8.3,14.55,2023-08-01
BOUCHERIE,BOUCHERIE,Volaille,Nuggets maison,Zone rurale,hiver,1,11,10,1,8.27,3.94,4.33,2023-01-11
BOUCHERIE,BOUCHERIE,Volaille,Blanc de poulet,Zone montagne,printemps,4,23,17,7,22.86,12.25,74.27,2023-04-23
BOUCHERIE,BOUCHERIE,Volaille,Cuisses de canard,Zone résidentielle,printemps,4,18,16,1,2.61,1.06,1.55,2023-04-18
BOUCHERIE,BOUCHERIE,Volaille,Nuggets maison,Zone résidentielle,printemps,3,31,21,1,21.7,13.05,8.65,2023-03-31
BOUCHERIE,BOUCHERIE,Volaille,Cuisses de canard,Zone urbaine,automne,10,13,12,3,22.56,16.73,17.49,2023-10-13
BOUCHERIE,BOUCHERIE,Volaille,Cuisses de canard,Zone montagne,hiver,12,16,13,2,23.68,13.66,20.04,2023-12-16
BOUCHERIE,BOUCHERIE,Volaille,Nuggets maison,Zone résidentielle,automne,9,24,16,5,8.17,3.57,23.0,2023-09-24
BOUCHERIE,BOUCHERIE,Viande rouge,Steak haché,Zone rurale,automne,9,16,9,5,18.7,13.78,24.6,2023-09-16
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone urbaine,hiver,1,25,20,4,16.8,7.56,36.96,2023-01-25
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone rurale,été,6,23,11,7,20.43,16.25,29.26,2023-06-23
BOUCHERIE,BOUCHERIE,Viande rouge,Filet mignon,Zone montagne,printemps,3,7,15,3,18.21,8.23,29.94,2023-03-07
BOUCHERIE,BOUCHERIE,Viande rouge,Filet mignon,Zone résidentielle,automne,10,29,14,3,2.64,2.0,1.92,2023-10-29
BOUCHERIE,BOUCHERIE,Viande rouge,Filet mignon,Zone rurale,hiver,1,2,9,6,14.37,6.14,49.38,2023-01-02
BOUCHERIE,BOUCHERIE,Volaille,Nuggets maison,Zone montagne,printemps,3,9,20,1,4.76,3.12,1.64,2023-03-09
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone résidentielle,été,6,16,9,3,20.3,13.52,20.34,2023-06-16
BOUCHERIE,BOUCHERIE,Volaille,Blanc de poulet,Zone rurale,été,6,23,16,3,2.58,1.72,2.58,2023-06-23
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone urbaine,printemps,3,26,19,2,2.08,1.36,1.44,2023-03-26
BOUCHERIE,BOUCHERIE,Viande rouge,Côte de bœuf,Zone urbaine,automne,10,5,10,3,8.21,3.88,12.99,2023-10-05
BOUCHERIE,BOUCHERIE,Volaille,Cuisses de canard,Zone urbaine,hiver,1,27,11,3,7.13,4.55,7.74,2023-01-27
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone montagne,automne,9,19,12,5,2.57,1.79,3.9,2023-09-19
BOUCHERIE,BOUCHERIE,Viande rouge,Côte de bœuf,Zone montagne,automne,11,17,12,3,20.5,10.01,31.47,2023-11-17
BOUCHERIE,BOUCHERIE,Volaille,Blanc de poulet,Zone touristique bord de mer,automne,9,10,22,6,18.05,11.6,38.7,2023-09-10
BOUCHERIE,BOUCHERIE,Volaille,Cuisses de canard,Zone touristique bord de mer,printemps,3,4,18,5,13.68,8.18,27.5,2023-03-04
BOUCHERIE,BOUCHERIE,Viande rouge,Saucisses,Zone résidentielle,été,6,21,9,2,22.18,16.04,12.28,2023-06-21
BOUCHERIE,BOUCHERIE,Viande rouge,Côte de bœuf,Zone urbaine,automne,9,3,14,4,20.49,13.05,29.76,2023-09-03
BOUCHERIE,BOUCHERIE,Volaille,Nuggets maison,Zone urbaine,printemps,3,7,8,2,23.1,13.32,19.56,2023-03-07
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone urbaine,hiver,2,22,18,5,2.81,1.18,8.15,2023-02-22
BOUCHERIE,BOUCHERIE,Volaille,Blanc de poulet,Zone montagne,été,7,30,11,4,21.82,15.6,24.88,2023-07-30
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone montagne,automne,10,17,13,2,15.98,9.07,13.82,2023-10-17
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone résidentielle,été,7,24,10,4,20.91,8.42,49.96,2023-07-24
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone touristique bord de mer,automne,10,11,11,2,5.7,2.33,6.74,2023-10-11
BOUCHERIE,BOUCHERIE,Viande rouge,Côte de bœuf,Zone résidentielle,été,7,14,18,3,20.0,8.89,33.33,2023-07-14
BOUCHERIE,BOUCHERIE,Viande rouge,Steak haché,Zone touristique bord de mer,automne,9,27,19,3,12.86,10.06,8.4,2023-09-27
BOUCHERIE,BOUCHERIE,Volaille,Nuggets maison,Zone rurale,automne,11,23,22,2,20.08,13.25,13.66,2023-11-23
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone touristique bord de mer,printemps,5,11,16,3,3.49,2.45,3.12,2023-05-11
