client_id,type_commerce,categorie_produit,produit,zone,saison,mois,jour,heure,quantite,prix_unitaire,cout_unitaire,marge_totale,date_vente
EPICERIE,EPICERIE,Boissons,Perrier,Zone rurale,été,7,25,17,5,16.92,8.71,41.05,2023-07-25
EPICERIE,EPICERIE,Boissons,Orangina,Zone rurale,été,8,13,8,3,6.24,4.14,6.3,2023-08-13
EPICERIE,EPICERIE,Bonbons,Haribo,Zone urbaine,automne,11,3,16,2,13.62,6.71,13.82,2023-11-03
EPICERIE,EPICERIE,Boissons,Orangina,Zone montagne,printemps,5,26,19,1,21.0,16.09,4.91,2023-05-26
EPICERIE,EPICERIE,Biscuits,Petit Beurre,Zone rurale,printemps,3,1,12,6,3.09,2.02,6.42,2023-03-01
EPICERIE,EPICERIE,Bonbons,Têtes Brûlées,Zone résidentielle,automne,9,19,12,4,10.85,7.6,13.0,2023-09-19
EPICERIE,EPICERIE,Chocolat,Nutella,Zone urbaine,hiver,12,24,16,1,12.31,8.32,3.99,2023-12-24
EPICERIE,EPICERIE,Chocolat,Nutella,Zone urbaine,printemps,4,1,14,2,13.24,10.57,5.34,2023-04-01
EPICERIE,EPICERIE,Snacks,Curly,Zone rurale,été,6,3,12,2,14.71,9.23,10.96,2023-06-03
EPICERIE,EPICERIE,Biscuits,Prince,Zone urbaine,été,7,15,17,3,8.23,5.37,8.58,2023-07-15
EPICERIE,EPICERIE,Snacks,Curly,Zone rurale,printemps,3,27,10,4,21.57,9.71,47.44,2023-03-27
EPICERIE,EPICERIE,Snacks,Curly,Zone montagne,automne,11,24,18,3,14.04,10.72,9.96,2023-11-24
EPICERIE,EPICERIE,Biscuits,Prince,Zone touristique bord de mer,hiver,1,5,20,3,11.62,6.01,16.83,2023-01-05
EPICERIE,EPICERIE,Snacks,Curly,Zone touristique bord de mer,automne,11,29,19,4,14.0,7.11,27.56,2023-11-29
EPICERIE,EPICERIE,Boissons,Orangina,Zone rurale,hiver,2,18,16,7,17.15,8.29,62.02,2023-02-18
EPICERIE,EPICERIE,Snacks,Chips,Zone touristique bord de mer,automne,9,4,18,3,8.52,4.64,11.64,2023-09-04
EPICERIE,EPICERIE,Biscuits,Petit Beurre,Zone touristique bord de mer,hiver,2,15,11,3,5.21,2.27,8.82,2023-02-15
EPICERIE,EPICERIE,Bonbons,Haribo,Zone urbaine,été,7,2,18,3,5.12,3.15,5.91,2023-07-02
EPICERIE,EPICERIE,Chocolat,M&M’s,Zone touristique bord de mer,été,6,15,19,6,12.51,9.35,18.96,2023-06-15
EPICERIE,EPICERIE,Snacks,Chips,Zone urbaine,automne,9,29,10,6,12.06,8.78,19.68,2023-09-29
EPICERIE,EPICERIE,Bonbons,Têtes Brûlées,Zone urbaine,automne,11,23,16,3,10.41,4.94,16.41,2023-11-23
EPICERIE,EPICERIE,Biscuits,Petit Beurre,Zone montagne,hiver,12,16,15,2,19.49,9.0,20.98,2023-12-16
EPICERIE,EPICERIE,Biscuits,Prince,Zone montagne,automne,11,16,19,2,15.37,6.45,17.84,2023-11-16
EPICERIE,EPICERIE,Biscuits,Petit Beurre,Zone montagne,été,7,3,18,5,12.28,8.18,20.5,2023-07-03
EPICERIE,EPICERIE,Biscuits,Prince,Zone touristique bord de mer,automne,10,9,13,2,21.35,12.06,18.58,2023-10-09
EPICERIE,EPICERIE,Biscuits,Prince,Zone montagne,printemps,5,4,17,2,14.32,7.88,12.88,2023-05-04
EPICERIE,EPICERIE,Bonbons,Têtes Brûlées,Zone rurale,été,8,18,14,2,1.5,0.62,1.76,2023-08-18
EPICERIE,EPICERIE,Snacks,Chips,Zone urbaine,hiver,1,20,15,6,9.86,4.49,32.22,2023-01-20
EPICERIE,EPICERIE,Chocolat,M&M’s,Zone urbaine,été,6,16,20,6,12.84,7.64,31.2,2023-06-16
EPICERIE,EPICERIE,Snacks,Chips,Zone montagne,automne,11,25,12,2,2.38,1.72,1.32,2023-11-25
EPICERIE,EPICERIE,Boissons,Oasis,Zone montagne,automne,10,17,10,3,9.18,6.23,8.85,2023-10-17
EPICERIE,EPICERIE,Biscuits,Prince,Zone urbaine,été,7,24,16,5,11.71,7.95,18.8,2023-07-24
EPICERIE,EPICERIE,Snacks,Chips,Zone résidentielle,hiver,2,6,12,3,19.75,10.45,27.9,2023-02-06
EPICERIE,EPICERIE,Boissons,Orangina,Zone rurale,été,8,5,13,1,9.69,5.12,4.57,2023-08-05
EPICERIE,EPICERIE,Boissons,Oasis,Zone résidentielle,été,6,29,17,4,20.81,15.01,23.2,2023-06-29
EPICERIE,EPICERIE,Chocolat,Nutella,Zone urbaine,printemps,4,30,11,3,17.61,8.14,28.41,2023-04-30
EPICERIE,EPICERIE,Boissons,Orangina,Zone urbaine,printemps,5,5,17,4,23.28,17.4,23.52,2023-05-05
EPICERIE,EPICERIE,Snacks,Chips,Zone résidentielle,automne,10,7,16,2,19.13,11.85,14.56,2023-10-07
EPICERIE,EPICERIE,Chocolat,M&M’s,Zone urbaine,été,7,12,17,4,22.79,13.92,35.48,2023-07-12
EPICERIE,EPICERIE,Bonbons,Haribo,Zone urbaine,printemps,5,30,21,2,22.26,12.35,19.82,2023-05-30
EPICERIE,EPICERIE,Bonbons,Haribo,Zone montagne,printemps,5,22,20,5,2.96,1.49,7.35,2023-05-22
EPICERIE,EPICERIE,Chocolat,Kinder,Zone résidentielle,automne,10,25,16,2,17.58,8.45,18.26,2023-10-25
EPICERIE,EPICERIE,Biscuits,Prince,Zone résidentielle,été,7,18,15,2,12.64,5.88,13.52,2023-07-18
EPICERIE,EPICERIE,Snacks,Chips,Zone rurale,été,7,31,13,1,12.1,5.71,6.39,2023-07-31
EPICERIE,EPICERIE,Chocolat,Nutella,Zone urbaine,printemps,5,9,13,4,17.76,13.55,16.84,2023-05-09
EPICERIE,EPICERIE,Snacks,Curly,Zone touristique bord de mer,hiver,2,14,8,3,4.06,3.24,2.46,2023-02-14
EPICERIE,EPICERIE,Chocolat,Nutella,Zone montagne,été,7,4,22,3,2.34,1.66,2.04,2023-07-04
EPICERIE,EPICERIE,Boissons,Orangina,Zone montagne,automne,11,19,16,4,24.7,14.66,40.16,2023-11-19
EPICERIE,EPICERIE,Snacks,Curly,Zone rurale,automne,11,8,21,1,8.94,5.45,3.49,2023-11-08
EPICERIE,EPICERIE,Bonbons,Haribo,Zone montagne,automne,10,16,15,5,13.71,8.95,23.8,2023-10-16
EPICERIE,EPICERIE,Chocolat,Nutella,Zone résidentielle,automne,11,18,15,3,22.46,13.81,25.95,2023-11-18
EPICERIE,EPICERIE,Snacks,Chips,Zone résidentielle,automne,10,23,18,0,9.3,7.13,0.0,2023-10-23
EPICERIE,EPICERIE,Boissons,Orangina,Zone touristique bord de mer,hiver,1,23,18,4,21.43,16.05,21.52,2023-01-23
EPICERIE,EPICERIE,Bonbons,Haribo,Zone touristique bord de mer,printemps,4,13,11,4,8.23,5.04,12.76,2023-04-13
EPICERIE,EPICERIE,Snacks,Chips,Zone résidentielle,automne,10,5,13,2,14.41,7.33,14.16,2023-10-05
EPICERIE,EPICERIE,Bonbons,Haribo,Zone résidentielle,hiver,2,6,12,3,15.91,8.52,22.17,2023-02-06
EPICERIE,EPICERIE,Biscuits,Prince,Zone touristique bord de mer,été,6,20,21,6,6.16,4.33,10.98,2023-06-20
EPICERIE,EPICERIE,Boissons,Oasis,Zone montagne,printemps,3,9,9,6,20.6,15.82,28.68,2023-03-09
EPICERIE,EPICERIE,Bonbons,Têtes Brûlées,Zone rurale,automne,9,7,8,4,3.04,1.35,6.76,2023-09-07
EPICERIE,EPICERIE,Snacks,Curly,Zone urbaine,automne,10,31,17,4,12.38,7.7,18.72,2023-10-31
EPICERIE,EPICERIE,Boissons,Orangina,Zone résidentielle,été,8,20,16,6,8.35,5.4,17.7,2023-08-20
EPICERIE,EPICERIE,Biscuits,Prince,Zone résidentielle,hiver,2,13,10,4,16.59,9.4,28.76,2023-02-13
EPICERIE,EPICERIE,Chocolat,M&M’s,Zone montagne,printemps,5,18,14,3,23.27,14.67,25.8,2023-05-18
EPICERIE,EPICERIE,Boissons,Orangina,Zone montagne,printemps,5,24,15,3,13.65,8.32,15.99,2023-05-24
EPICERIE,EPICERIE,Boissons,Orangina,Zone rurale,automne,11,19,19,7,17.1,11.41,39.83,2023-11-19
EPICERIE,EPICERIE,Snacks,Curly,Zone montagne,hiver,1,28,22,3,9.57,6.81,8.28,2023-01-28
EPICERIE,EPICERIE,Bonbons,Haribo,Zone rurale,automne,10,24,10,2,14.96,9.91,10.1,2023-10-24
EPICERIE,EPICERIE,Bonbons,Haribo,Zone urbaine,printemps,3,27,15,6,10.87,5.66,31.26,2023-03-27
EPICERIE,EPICERIE,Snacks,Chips,Zone rurale,hiver,12,16,19,5,10.67,5.39,26.4,2023-12-16
EPICERIE,EPICERIE,Biscuits,Petit Beurre,Zone touristique bord de mer,été,8,18,14,6,17.44,13.69,22.5,2023-08-18
EPICERIE,EPICERIE,Boissons,Orangina,Zone montagne,automne,11,23,13,3,23.97,13.73,30.72,2023-11-23
EPICERIE,EPICERIE,Bonbons,Têtes Brûlées,Zone touristique bord de mer,printemps,5,17,20,4,3.81,2.52,5.16,2023-05-17
EPICERIE,EPICERIE,Chocolat,Nutella,Zone montagne,hiver,1,6,18,8,1.7,0.73,7.76,2023-01-06
EPICERIE,EPICERIE,Biscuits,Petit Beurre,Zone rurale,hiver,2,25,10,1,14.2,8.13,6.07,2023-02-25
EPICERIE,EPICERIE,Boissons,Oasis,Zone touristique bord de mer,hiver,2,22,8,5,3.21,2.02,5.95,2023-02-22
EPICERIE,EPICERIE,Biscuits,Prince,Zone résidentielle,hiver,12,25,13,2,22.76,14.34,16.84,2023-12-25
EPICERIE,EPICERIE,Biscuits,Prince,Zone rurale,été,7,26,21,1,18.6,13.48,5.12,2023-07-26
EPICERIE,EPICERIE,Snacks,Curly,Zone touristique bord de mer,hiver,12,16,12,3,10.91,7.12,11.37,2023-12-16
EPICERIE,EPICERIE,Boissons,Oasis,Zone montagne,été,6,24,9,1,21.27,14.98,6.29,2023-06-24
EPICERIE,EPICERIE,Biscuits,Petit Beurre,Zone résidentielle,hiver,1,19,11,2,2.1,1.68,0.84,2023-01-19
EPICERIE,EPICERIE,Chocolat,Kinder,Zone urbaine,printemps,3,14,15,3,16.87,9.93,20.82,2023-03-14
EPICERIE,EPICERIE,Boissons,Orangina,Zone résidentielle,hiver,1,8,10,3,16.37,12.47,11.7,2023-01-08
EPICERIE,EPICERIE,Biscuits,Prince,Zone urbaine,hiver,12,17,17,3,14.33,7.58,20.25,2023-12-17
EPICERIE,EPICERIE,Boissons,Perrier,Zone touristique bord de mer,automne,10,4,16,5,6.65,4.71,9.7,2023-10-04
EPICERIE,EPICERIE,Chocolat,Nutella,Zone urbaine,printemps,4,10,9,3,20.22,13.63,19.77,2023-04-10
EPICERIE,EPICERIE,Bonbons,Haribo,Zone urbaine,été,6,16,11,2,3.8,2.64,2.32,2023-06-16
EPICERIE,EPICERIE,Chocolat,Kinder,Zone rurale,automne,9,25,15,2,21.76,10.59,22.34,2023-09-25
EPICERIE,EPICERIE,Boissons,Oasis,Zone rurale,printemps,5,4,9,0,14.62,5.92,0.0,2023-05-04
EPICERIE,EPICERIE,Biscuits,Petit Beurre,Zone résidentielle,été,7,3,12,2,7.12,5.69,2.86,2023-07-03
EPICERIE,EPICERIE,Boissons,Oasis,Zone rurale,printemps,3,12,21,1,18.02,8.54,9.48,2023-03-12
EPICERIE,EPICERIE,Boissons,Oasis,Zone rurale,printemps,5,19,19,5,23.73,14.64,45.45,2023-05-19
EPICERIE,EPICERIE,Bonbons,Haribo,Zone urbaine,été,7,16,13,4,12.44,5.18,29.04,2023-07-16
EPICERIE,EPICERIE,Chocolat,M&M’s,Zone résidentielle,été,6,14,13,5,22.6,13.59,45.05,2023-06-14
EPICERIE,EPICERIE,Bonbons,Haribo,Zone résidentielle,été,8,23,9,1,3.38,2.57,0.81,2023-08-23
EPICERIE,EPICERIE,Bonbons,Têtes Brûlées,Zone montagne,hiver,12,7,19,3,13.96,8.65,15.93,2023-12-07
EPICERIE,EPICERIE,Chocolat,Kinder,Zone résidentielle,printemps,3,1,8,5,24.85,15.65,46.0,2023-03-01
EPICERIE,EPICERIE,Snacks,Curly,Zone touristique bord de mer,été,8,31,22,4,8.31,6.46,7.4,2023-08-31
EPICERIE,EPICERIE,Chocolat,M&M’s,Zone rurale,été,6,23,19,3,4.14,2.45,5.07,2023-06-23
EPICERIE,EPICERIE,Bonbons,Têtes Brûlées,Zone résidentielle,automne,10,12,15,1,18.19,12.77,5.42,2023-10-12
EPICERIE,EPICERIE,Bonbons,Têtes Brûlées,Zone résidentielle,automne,9,9,22,2,17.66,8.79,17.74,2023-09-09
EPICERIE,EPICERIE,Boissons,Oasis,Zone résidentielle,automne,10,25,8,2,4.93,2.88,4.1,2023-10-25
EPICERIE,EPICERIE,Chocolat,Nutella,Zone résidentielle,hiver,1,28,12,3,9.99,6.54,10.35,2023-01-28
EPICERIE,EPICERIE,Chocolat,Kinder,Zone montagne,printemps,3,27,16,4,9.08,4.78,17.2,2023-03-27
EPICERIE,EPICERIE,Bonbons,Têtes Brûlées,Zone touristique bord de mer,hiver,2,19,16,1,15.13,11.03,4.1,2023-02-19
EPICERIE,EPICERIE,Snacks,Chips,Zone rurale,été,8,24,22,2,3.3,2.4,1.8,2023-08-24
EPICERIE,EPICERIE,Snacks,Curly,Zone résidentielle,hiver,12,30,12,2,2.18,1.58,1.2,2023-12-30
EPICERIE,EPICERIE,Chocolat,Kinder,Zone touristique bord de mer,hiver,1,15,9,4,4.92,3.44,5.92,2023-01-15
EPICERIE,EPICERIE,Boissons,Orangina,Zone montagne,hiver,12,29,15,1,10.11,6.43,3.68,2023-12-29
EPICERIE,EPICERIE,Biscuits,Petit Beurre,Zone rurale,été,8,13,16,3,16.98,7.37,28.83,2023-08-13
EPICERIE,EPICERIE,Boissons,Orangina,Zone rurale,automne,11,6,18,0,9.18,4.78,0.0,2023-11-06
EPICERIE,EPICERIE,Boissons,Orangina,Zone montagne,automne,9,10,20,2,12.45,6.44,12.02,2023-09-10
EPICERIE,EPICERIE,Chocolat,Nutella,Zone rurale,printemps,3,10,12,4,18.32,10.9,29.68,2023-03-10
EPICERIE,EPICERIE,Chocolat,Nutella,Zone rurale,automne,9,15,20,1,19.48,10.44,9.04,2023-09-15
EPICERIE,EPICERIE,Bonbons,Têtes Brûlées,Zone rurale,printemps,4,14,15,0,16.43,12.97,0.0,2023-04-14
EPICERIE,EPICERIE,Snacks,Curly,Zone rurale,printemps,4,18,13,4,20.2,13.34,27.44,2023-04-18
EPICERIE,EPICERIE,Snacks,Curly,Zone montagne,automne,11,17,8,4,13.77,7.51,25.04,2023-11-17
EPICERIE,EPICERIE,Snacks,Chips,Zone rurale,printemps,5,3,9,1,5.02,2.06,2.96,2023-05-03
EPICERIE,EPICERIE,Bonbons,Haribo,Zone rurale,été,7,6,18,5,16.95,7.39,47.8,2023-07-06
EPICERIE,EPICERIE,Chocolat,Kinder,Zone urbaine,automne,10,20,19,2,13.26,5.94,14.64,2023-10-20
EPICERIE,EPICERIE,Snacks,Curly,Zone rurale,hiver,2,16,11,4,15.6,11.06,18.16,2023-02-16
EPICERIE,EPICERIE,Bonbons,Haribo,Zone touristique bord de mer,automne,10,7,14,4,12.66,6.31,25.4,2023-10-07
EPICERIE,EPICERIE,Boissons,Perrier,Zone urbaine,hiver,12,20,22,1,20.04,9.94,10.1,2023-12-20
EPICERIE,EPICERIE,Biscuits,Prince,Zone touristique bord de mer,hiver,12,17,9,0,14.07,6.96,0.0,2023-12-17
EPICERIE,EPICERIE,Biscuits,Petit Beurre,Zone touristique bord de mer,hiver,2,11,21,4,19.82,11.83,31.96,2023-02-11
EPICERIE,EPICERIE,Biscuits,Prince,Zone rurale,hiver,2,21,21,2,5.27,2.66,5.22,2023-02-21
EPICERIE,EPICERIE,Chocolat,M&M’s,Zone rurale,été,6,13,15,2,12.74,8.84,7.8,2023-06-13
EPICERIE,EPICERIE,Chocolat,Kinder,Zone rurale,printemps,4,12,12,1,17.98,8.41,9.57,2023-04-12
EPICERIE,EPICERIE,Boissons,Orangina,Zone montagne,été,8,11,20,3,23.12,13.44,29.04,2023-08-11
EPICERIE,EPICERIE,Biscuits,Petit Beurre,Zone résidentielle,printemps,4,15,11,3,23.73,17.21,19.56,2023-04-15
EPICERIE,EPICERIE,Biscuits,Petit Beurre,Zone urbaine,été,8,29,10,1,21.98,17.36,4.62,2023-08-29
EPICERIE,EPICERIE,Snacks,Chips,Zone urbaine,printemps,5,10,16,4,16.06,8.37,30.76,2023-05-10
EPICERIE,EPICERIE,Biscuits,Prince,Zone rurale,printemps,3,9,9,7,8.96,5.49,24.29,2023-03-09
EPICERIE,EPICERIE,Chocolat,Kinder,Zone touristique bord de mer,hiver,2,17,11,1,21.9,10.34,11.56,2023-02-17
EPICERIE,EPICERIE,Boissons,Oasis,Zone urbaine,printemps,5,26,18,3,24.56,11.02,40.62,2023-05-26
EPICERIE,EPICERIE,Biscuits,Prince,Zone touristique bord de mer,automne,11,1,18,1,1.64,1.29,0.35,2023-11-01
EPICERIE,EPICERIE,Snacks,Curly,Zone touristique bord de mer,automne,10,19,10,4,6.47,2.71,15.04,2023-10-19
EPICERIE,EPICERIE,Bonbons,Têtes Brûlées,Zone urbaine,hiver,2,6,16,4,23.87,13.19,42.72,2023-02-06
EPICERIE,EPICERIE,Snacks,Chips,Zone touristique bord de mer,été,8,28,14,7,3.36,2.42,6.58,2023-08-28
EPICERIE,EPICERIE,Boissons,Orangina,Zone montagne,hiver,2,25,16,1,11.49,5.03,6.46,2023-02-25
EPICERIE,EPICERIE,Snacks,Curly,Zone touristique bord de mer,printemps,5,11,17,2,3.42,2.06,2.72,2023-05-11
EPICERIE,EPICERIE,Bonbons,Haribo,Zone rurale,automne,10,1,8,3,1.64,0.73,2.73,2023-10-01
EPICERIE,EPICERIE,Biscuits,Prince,Zone montagne,automne,11,12,13,3,17.73,13.92,11.43,2023-11-12
EPICERIE,EPICERIE,Biscuits,Prince,Zone urbaine,printemps,3,6,10,2,1.83,0.81,2.04,2023-03-06
EPICERIE,EPICERIE,Snacks,Curly,Zone urbaine,automne,9,7,14,2,12.92,8.22,9.4,2023-09-07
EPICERIE,EPICERIE,Biscuits,Petit Beurre,Zone urbaine,automne,9,28,8,1,11.42,6.01,5.41,2023-09-28
EPICERIE,EPICERIE,Biscuits,Petit Beurre,Zone touristique bord de mer,hiver,12,31,14,6,24.06,17.64,38.52,2023-12-31
EPICERIE,EPICERIE,Bonbons,Têtes Brûlées,Zone résidentielle,automne,11,15,11,3,8.14,5.7,7.32,2023-11-15
EPICERIE,EPICERIE,Biscuits,Petit Beurre,Zone résidentielle,printemps,4,13,10,4,15.74,6.93,35.24,2023-04-13
EPICERIE,EPICERIE,Snacks,Chips,Zone urbaine,été,8,13,20,3,12.24,9.02,9.66,2023-08-13
EPICERIE,EPICERIE,Biscuits,Petit Beurre,Zone résidentielle,automne,11,28,13,1,9.36,4.26,5.1,2023-11-28
EPICERIE,EPICERIE,Chocolat,Kinder,Zone touristique bord de mer,été,7,10,19,5,19.24,10.47,43.85,2023-07-10
EPICERIE,EPICERIE,Chocolat,Kinder,Zone montagne,été,8,4,20,1,6.86,4.94,1.92,2023-08-04
EPICERIE,EPICERIE,Boissons,Perrier,Zone montagne,été,6,1,14,0,10.95,7.36,0.0,2023-06-01
EPICERIE,EPICERIE,Bonbons,Têtes Brûlées,Zone touristique bord de mer,hiver,1,5,21,4,8.07,4.93,12.56,2023-01-05
EPICERIE,EPICERIE,Biscuits,Prince,Zone rurale,printemps,4,12,22,2,8.59,3.56,10.06,2023-04-12
EPICERIE,EPICERIE,Bonbons,Têtes Brûlées,Zone résidentielle,hiver,1,12,8,1,22.42,13.81,8.61,2023-01-12
EPICERIE,EPICERIE,Snacks,Chips,Zone touristique bord de mer,été,6,3,12,5,17.17,12.47,23.5,2023-06-03
EPICERIE,EPICERIE,Chocolat,M&M’s,Zone rurale,automne,9,24,19,6,7.32,3.89,20.58,2023-09-24
EPICERIE,EPICERIE,Chocolat,Nutella,Zone rurale,hiver,2,20,10,2,18.22,13.33,9.78,2023-02-20
EPICERIE,EPICERIE,Snacks,Curly,Zone montagne,automne,10,14,16,2,19.8,14.83,9.94,2023-10-14
EPICERIE,EPICERIE,Biscuits,Prince,Zone rurale,hiver,12,19,22,5,23.77,16.47,36.5,2023-12-19
EPICERIE,EPICERIE,Snacks,Chips,Zone résidentielle,été,8,22,15,3,2.27,1.05,3.66,2023-08-22
EPICERIE,EPICERIE,Bonbons,Haribo,Zone montagne,été,7,29,9,3,4.34,2.73,4.83,2023-07-29
EPICERIE,EPICERIE,Bonbons,Haribo,Zone montagne,hiver,2,13,11,3,23.95,14.77,27.54,2023-02-13
EPICERIE,EPICERIE,Chocolat,Kinder,Zone touristique bord de mer,printemps,4,16,11,8,21.0,15.45,44.4,2023-04-16
EPICERIE,EPICERIE,Biscuits,Petit Beurre,Zone montagne,automne,11,7,13,1,10.94,4.57,6.37,2023-11-07
EPICERIE,EPICERIE,Biscuits,Petit Beurre,Zone rurale,hiver,1,15,14,3,16.39,12.55,11.52,2023-01-15
EPICERIE,EPICERIE,Biscuits,Petit Beurre,Zone urbaine,été,8,26,21,3,16.09,10.64,16.35,2023-08-26
EPICERIE,EPICERIE,Boissons,Oasis,Zone urbaine,été,7,22,19,4,4.39,2.0,9.56,2023-07-22
EPICERIE,EPICERIE,Bonbons,Têtes Brûlées,Zone résidentielle,automne,11,9,16,4,24.0,12.66,45.36,2023-11-09
EPICERIE,EPICERIE,Bonbons,Têtes Brûlées,Zone rurale,printemps,5,20,11,2,17.06,9.02,16.08,2023-05-20
EPICERIE,EPICERIE,Biscuits,Prince,Zone montagne,hiver,2,11,20,2,22.1,14.6,15.0,2023-02-11
EPICERIE,EPICERIE,Boissons,Perrier,Zone rurale,hiver,12,11,9,6,9.8,7.11,16.14,2023-12-11
EPICERIE,EPICERIE,Bonbons,Têtes Brûlées,Zone résidentielle,hiver,12,23,8,4,4.43,2.43,8.0,2023-12-23
EPICERIE,EPICERIE,Chocolat,M&M’s,Zone urbaine,printemps,3,7,12,1,23.44,17.4,6.04,2023-03-07
EPICERIE,EPICERIE,Bonbons,Haribo,Zone urbaine,hiver,12,21,18,3,14.02,7.03,20.97,2023-12-21
EPICERIE,EPICERIE,Biscuits,Petit Beurre,Zone rurale,automne,11,25,18,4,23.66,9.95,54.84,2023-11-25
EPICERIE,EPICERIE,Boissons,Perrier,Zone résidentielle,hiver,1,25,12,6,23.08,14.15,53.58,2023-01-25
EPICERIE,EPICERIE,Chocolat,M&M’s,Zone rurale,hiver,2,8,22,4,7.37,3.43,15.76,2023-02-08
EPICERIE,EPICERIE,Bonbons,Têtes Brûlées,Zone résidentielle,hiver,2,25,15,0,7.1,3.81,0.0,2023-02-25
EPICERIE,EPICERIE,Boissons,Oasis,Zone rurale,été,8,26,20,5,11.56,7.49,20.35,2023-08-26
EPICERIE,EPICERIE,Bonbons,Têtes Brûlées,Zone montagne,automne,10,5,20,1,4.92,2.89,2.03,2023-10-05
EPICERIE,EPICERIE,Bonbons,Têtes Brûlées,Zone touristique bord de mer,hiver,1,5,16,2,15.28,10.26,10.04,2023-01-05
EPICERIE,EPICERIE,Chocolat,Kinder,Zone touristique bord de mer,printemps,4,7,18,2,12.68,8.58,8.2,2023-04-07
EPICERIE,EPICERIE,Chocolat,Nutella,Zone montagne,printemps,4,20,11,3,12.8,9.05,11.25,2023-04-20
EPICERIE,EPICERIE,Snacks,Curly,Zone urbaine,hiver,1,16,11,3,6.15,2.89,9.78,2023-01-16
EPICERIE,EPICERIE,Snacks,Curly,Zone urbaine,printemps,3,2,10,2,22.24,10.06,24.36,2023-03-02
EPICERIE,EPICERIE,Chocolat,Kinder,Zone montagne,automne,10,28,11,3,21.58,11.17,31.23,2023-10-28
EPICERIE,EPICERIE,Snacks,Curly,Zone résidentielle,hiver,2,11,20,2,12.56,8.36,8.4,2023-02-11
EPICERIE,EPICERIE,Bonbons,Têtes Brûlées,Zone touristique bord de mer,hiver,12,16,21,4,7.95,5.42,10.12,2023-12-16
EPICERIE,EPICERIE,Biscuits,Prince,Zone touristique bord de mer,hiver,2,13,13,3,21.38,12.22,27.48,2023-02-13
EPICERIE,EPICERIE,Biscuits,Petit Beurre,Zone rurale,été,8,19,21,3,14.62,8.04,19.74,2023-08-19
EPICERIE,EPICERIE,Chocolat,Nutella,Zone urbaine,automne,9,13,20,3,16.98,9.2,23.34,2023-09-13
EPICERIE,EPICERIE,Boissons,Orangina,Zone résidentielle,été,6,19,17,3,16.3,10.45,17.55,2023-06-19
EPICERIE,EPICERIE,Snacks,Curly,Zone rurale,printemps,4,15,14,3,3.0,1.66,4.02,2023-04-15
EPICERIE,EPICERIE,Chocolat,Nutella,Zone rurale,automne,10,11,9,6,24.89,10.72,85.02,2023-10-11
EPICERIE,EPICERIE,Biscuits,Prince,Zone rurale,hiver,2,4,9,6,14.39,7.15,43.44,2023-02-04
EPICERIE,EPICERIE,Bonbons,Haribo,Zone rurale,été,7,3,10,3,6.59,2.73,11.58,2023-07-03
EPICERIE,EPICERIE,Snacks,Chips,Zone rurale,hiver,12,23,8,2,21.16,15.33,11.66,2023-12-23
EPICERIE,EPICERIE,Boissons,Oasis,Zone touristique bord de mer,été,8,16,8,7,15.56,6.53,63.21,2023-08-16
EPICERIE,EPICERIE,Chocolat,M&M’s,Zone résidentielle,hiver,1,23,14,0,13.54,9.83,0.0,2023-01-23
EPICERIE,EPICERIE,Snacks,Curly,Zone urbaine,hiver,2,4,22,1,6.64,3.46,3.18,2023-02-04
EPICERIE,EPICERIE,Biscuits,Petit Beurre,Zone montagne,automne,10,19,10,2,7.42,3.25,8.34,2023-10-19
EPICERIE,EPICERIE,Boissons,Oasis,Zone résidentielle,été,8,8,20,2,7.22,3.12,8.2,2023-08-08
EPICERIE,EPICERIE,Biscuits,Petit Beurre,Zone touristique bord de mer,automne,9,4,9,1,23.85,12.97,10.88,2023-09-04
EPICERIE,EPICERIE,Boissons,Oasis,Zone urbaine,printemps,3,5,14,1,23.41,10.88,12.53,2023-03-05
EPICERIE,EPICERIE,Boissons,Perrier,Zone rurale,été,8,6,19,3,7.3,4.31,8.97,2023-08-06
EPICERIE,EPICERIE,Chocolat,Nutella,Zone résidentielle,été,8,7,12,3,17.76,10.66,21.3,2023-08-07
EPICERIE,EPICERIE,Biscuits,Prince,Zone rurale,hiver,2,15,9,0,16.45,11.69,0.0,2023-02-15
EPICERIE,EPICERIE,Biscuits,Petit Beurre,Zone résidentielle,été,7,11,10,1,18.05,8.65,9.4,2023-07-11
EPICERIE,EPICERIE,Chocolat,Kinder,Zone touristique bord de mer,été,7,29,15,5,16.23,10.55,28.4,2023-07-29
EPICERIE,EPICERIE,Chocolat,Kinder,Zone touristique bord de mer,hiver,2,13,14,2,4.43,1.89,5.08,2023-02-13
EPICERIE,EPICERIE,Snacks,Curly,Zone rurale,été,8,31,20,0,9.42,5.39,0.0,2023-08-31
EPICERIE,EPICERIE,Chocolat,Kinder,Zone touristique bord de mer,hiver,1,9,18,2,9.96,4.17,11.58,2023-01-09
EPICERIE,EPICERIE,Bonbons,Têtes Brûlées,Zone résidentielle,automne,11,7,15,4,10.9,7.03,15.48,2023-11-07
EPICERIE,EPICERIE,Snacks,Chips,Zone résidentielle,automne,9,12,20,3,3.55,2.6,2.85,2023-09-12
EPICERIE,EPICERIE,Biscuits,Petit Beurre,Zone rurale,printemps,3,1,15,0,17.07,8.47,0.0,2023-03-01
