client_id,type_commerce,categorie_produit,produit,zone,saison,mois,jour,heure,quantite,prix_unitaire,cout_unitaire,marge_totale,date_vente
PIZZERIA,PIZZERIA,Desserts,Moelleux choco,Zone rurale,hiver,12,21,20,5,17.26,7.52,48.7,2023-12-21
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone touristique bord de mer,automne,11,20,18,1,11.96,4.84,7.12,2023-11-20
PIZZERIA,PIZZERIA,Pizza,Reine,Zone rurale,automne,11,25,18,3,22.85,11.2,34.95,2023-11-25
EPICERIE,EPICERIE,Snacks,Curly,Zone touristique bord de mer,hiver,12,22,19,3,3.72,2.37,4.05,2023-12-22
BOUCHERIE,BOUCHERIE,Volaille,Nuggets maison,Zone rurale,été,6,2,17,4,4.44,2.35,8.36,2023-06-02
EPICERIE,EPICERIE,Snacks,Chips,Zone rurale,hiver,12,25,8,2,10.75,7.82,5.86,2023-12-25
EPICERIE,EPICERIE,Biscuits,Petit Beurre,Zone montagne,automne,10,27,16,2,18.27,13.08,10.38,2023-10-27
PIZZERIA,PIZZERIA,Pizza,Reine,Zone résidentielle,automne,11,3,19,1,5.73,3.56,2.17,2023-11-03
BOUCHERIE,BOUCHERIE,Viande rouge,Côte de bœuf,Zone résidentielle,automne,10,22,11,0,16.84,7.33,0.0,2023-10-22
BOUCHERIE,BOUCHERIE,Viande rouge,Côte de bœuf,Zone urbaine,automne,9,17,12,2,10.04,6.2,7.68,2023-09-17
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone résidentielle,été,6,3,8,5,23.74,14.43,46.55,2023-06-03
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone résidentielle,automne,10,23,15,1,17.83,10.86,6.97,2023-10-23
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone urbaine,hiver,12,6,21,5,2.55,1.06,7.45,2023-12-06
PIZZERIA,PIZZERIA,Boissons,Coca,Zone résidentielle,automne,11,5,16,7,6.58,3.58,21.0,2023-11-05
PIZZERIA,PIZZERIA,Desserts,Moelleux choco,Zone rurale,hiver,2,8,16,2,7.49,4.14,6.7,2023-02-08
PIZZERIA,PIZZERIA,Boissons,Eau,Zone urbaine,printemps,5,11,18,2,11.5,7.79,7.42,2023-05-11
EPICERIE,EPICERIE,Chocolat,Kinder,Zone touristique bord de mer,automne,11,21,19,2,16.67,11.43,10.48,2023-11-21
EPICERIE,EPICERIE,Snacks,Chips,Zone rurale,printemps,3,20,13,1,24.82,14.23,10.59,2023-03-20
PIZZERIA,PIZZERIA,Desserts,Tiramisu,Zone urbaine,printemps,5,19,9,2,13.99,9.42,9.14,2023-05-19
BOUCHERIE,BOUCHERIE,Viande rouge,Steak haché,Zone urbaine,été,7,5,22,2,9.34,4.76,9.16,2023-07-05
PIZZERIA,PIZZERIA,Boissons,Coca,Zone urbaine,été,7,13,11,5,10.4,4.6,29.0,2023-07-13
PIZZERIA,PIZZERIA,Pizza,Poulet BBQ,Zone touristique bord de mer,automne,10,29,21,0,20.46,8.97,0.0,2023-10-29
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone montagne,printemps,5,19,17,3,3.83,1.61,6.66,2023-05-19
BOUCHERIE,BOUCHERIE,Volaille,Blanc de poulet,Zone touristique bord de mer,hiver,12,14,20,2,13.99,8.92,10.14,2023-12-14
BOUCHERIE,BOUCHERIE,Volaille,Nuggets maison,Zone résidentielle,printemps,5,13,8,5,17.64,12.09,27.75,2023-05-13
EPICERIE,EPICERIE,Chocolat,Kinder,Zone rurale,automne,10,18,19,3,7.78,5.97,5.43,2023-10-18
EPICERIE,EPICERIE,Bonbons,Haribo,Zone montagne,été,8,3,19,5,12.26,7.06,26.0,2023-08-03
BOUCHERIE,BOUCHERIE,Volaille,Nuggets maison,Zone touristique bord de mer,printemps,5,22,14,6,13.73,9.44,25.74,2023-05-22
PIZZERIA,PIZZERIA,Boissons,Ice Tea,Zone urbaine,été,6,6,14,3,19.61,14.47,15.42,2023-06-06
EPICERIE,EPICERIE,Boissons,Orangina,Zone résidentielle,hiver,2,17,10,5,15.02,6.52,42.5,2023-02-17
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone urbaine,été,8,6,18,2,13.45,9.31,8.28,2023-08-06
BOUCHERIE,BOUCHERIE,Volaille,Nuggets maison,Zone montagne,hiver,12,24,9,0,11.03,7.13,0.0,2023-12-24
EPICERIE,EPICERIE,Boissons,Perrier,Zone rurale,hiver,12,26,16,6,19.12,9.52,57.6,2023-12-26
EPICERIE,EPICERIE,Snacks,Chips,Zone montagne,été,8,18,10,5,17.35,13.06,21.45,2023-08-18
EPICERIE,EPICERIE,Chocolat,Kinder,Zone urbaine,été,7,7,21,3,4.63,2.51,6.36,2023-07-07
PIZZERIA,PIZZERIA,Boissons,Eau,Zone rurale,printemps,3,29,13,6,24.29,13.0,67.74,2023-03-29
EPICERIE,EPICERIE,Chocolat,M&M’s,Zone urbaine,printemps,5,29,12,3,12.85,6.5,19.05,2023-05-29
PIZZERIA,PIZZERIA,Desserts,Moelleux choco,Zone montagne,été,7,21,11,1,23.19,17.89,5.3,2023-07-21
EPICERIE,EPICERIE,Snacks,Chips,Zone rurale,automne,11,13,21,0,12.97,7.03,0.0,2023-11-13
EPICERIE,EPICERIE,Biscuits,Prince,Zone touristique bord de mer,été,7,1,9,4,1.62,1.22,1.6,2023-07-01
PIZZERIA,PIZZERIA,Boissons,Eau,Zone urbaine,hiver,2,21,14,2,13.06,5.67,14.78,2023-02-21
EPICERIE,EPICERIE,Chocolat,Nutella,Zone urbaine,automne,9,7,8,4,5.16,3.42,6.96,2023-09-07
PIZZERIA,PIZZERIA,Boissons,Eau,Zone touristique bord de mer,été,6,3,13,7,11.57,5.47,42.7,2023-06-03
BOUCHERIE,BOUCHERIE,Viande rouge,Saucisses,Zone rurale,printemps,3,24,10,1,9.81,5.63,4.18,2023-03-24
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone urbaine,printemps,4,8,12,4,2.45,1.37,4.32,2023-04-08
EPICERIE,EPICERIE,Bonbons,Haribo,Zone résidentielle,hiver,12,8,11,3,23.79,18.65,15.42,2023-12-08
BOUCHERIE,BOUCHERIE,Viande rouge,Saucisses,Zone rurale,automne,10,9,15,2,20.3,13.92,12.76,2023-10-09
BOUCHERIE,BOUCHERIE,Volaille,Nuggets maison,Zone rurale,printemps,3,9,9,3,24.01,17.22,20.37,2023-03-09
PIZZERIA,PIZZERIA,Pizza,Saumon,Zone montagne,hiver,1,7,20,2,17.58,7.4,20.36,2023-01-07
BOUCHERIE,BOUCHERIE,Volaille,Nuggets maison,Zone urbaine,été,8,11,15,3,8.3,4.93,10.11,2023-08-11
BOUCHERIE,BOUCHERIE,Viande rouge,Rôti de veau,Zone résidentielle,automne,9,19,10,5,7.36,5.2,10.8,2023-09-19
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone rurale,printemps,4,12,15,2,18.1,13.1,10.0,2023-04-12
EPICERIE,EPICERIE,Snacks,Chips,Zone résidentielle,automne,10,30,18,5,16.41,8.07,41.7,2023-10-30
PIZZERIA,PIZZERIA,Boissons,Coca,Zone touristique bord de mer,printemps,4,9,22,1,4.94,2.01,2.93,2023-04-09
PIZZERIA,PIZZERIA,Pizza,Margherita,Zone rurale,été,7,28,16,0,8.7,5.68,0.0,2023-07-28
PIZZERIA,PIZZERIA,Pizza,Saumon,Zone rurale,automne,9,3,8,4,13.48,8.86,18.48,2023-09-03
BOUCHERIE,BOUCHERIE,Viande rouge,Steak haché,Zone touristique bord de mer,printemps,5,24,13,6,18.22,9.09,54.78,2023-05-24
PIZZERIA,PIZZERIA,Pizza,Margherita,Zone urbaine,hiver,1,27,18,4,19.0,9.21,39.16,2023-01-27
BOUCHERIE,BOUCHERIE,Volaille,Nuggets maison,Zone urbaine,été,8,9,10,3,7.43,4.43,9.0,2023-08-09
BOUCHERIE,BOUCHERIE,Volaille,Blanc de poulet,Zone urbaine,hiver,12,9,8,5,17.55,12.43,25.6,2023-12-09
PIZZERIA,PIZZERIA,Boissons,Eau,Zone touristique bord de mer,automne,10,29,16,2,15.71,7.78,15.86,2023-10-29
BOUCHERIE,BOUCHERIE,Viande rouge,Rôti de veau,Zone rurale,hiver,2,14,22,2,4.0,2.61,2.78,2023-02-14
EPICERIE,EPICERIE,Boissons,Orangina,Zone montagne,hiver,12,2,21,2,5.98,4.08,3.8,2023-12-02
PIZZERIA,PIZZERIA,Pizza,Poulet BBQ,Zone montagne,été,6,25,12,4,18.55,14.76,15.16,2023-06-25
PIZZERIA,PIZZERIA,Desserts,Moelleux choco,Zone résidentielle,hiver,1,23,10,3,6.01,3.73,6.84,2023-01-23
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone touristique bord de mer,été,8,18,18,7,18.36,14.03,30.31,2023-08-18
PIZZERIA,PIZZERIA,Boissons,Eau,Zone montagne,automne,9,15,20,2,2.01,1.29,1.44,2023-09-15
EPICERIE,EPICERIE,Chocolat,Nutella,Zone urbaine,automne,10,17,8,2,20.17,13.67,13.0,2023-10-17
EPICERIE,EPICERIE,Biscuits,Prince,Zone montagne,automne,9,20,9,3,5.39,3.77,4.86,2023-09-20
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone rurale,automne,11,7,12,3,6.36,2.55,11.43,2023-11-07
EPICERIE,EPICERIE,Chocolat,M&M’s,Zone urbaine,automne,9,20,15,4,13.34,9.18,16.64,2023-09-20
BOUCHERIE,BOUCHERIE,Volaille,Blanc de poulet,Zone touristique bord de mer,hiver,12,29,12,1,14.48,6.78,7.7,2023-12-29
PIZZERIA,PIZZERIA,Desserts,Tiramisu,Zone touristique bord de mer,hiver,1,21,18,0,4.98,3.75,0.0,2023-01-21
PIZZERIA,PIZZERIA,Boissons,Coca,Zone résidentielle,printemps,4,18,16,1,4.23,2.79,1.44,2023-04-18
EPICERIE,EPICERIE,Snacks,Curly,Zone touristique bord de mer,hiver,2,12,19,4,22.27,11.26,44.04,2023-02-12
PIZZERIA,PIZZERIA,Boissons,Ice Tea,Zone touristique bord de mer,été,6,16,8,5,16.21,6.55,48.3,2023-06-16
BOUCHERIE,BOUCHERIE,Viande rouge,Steak haché,Zone résidentielle,printemps,5,12,8,4,14.13,11.18,11.8,2023-05-12
EPICERIE,EPICERIE,Boissons,Perrier,Zone rurale,hiver,12,1,12,1,21.95,14.35,7.6,2023-12-01
EPICERIE,EPICERIE,Chocolat,Nutella,Zone résidentielle,été,6,16,12,5,6.29,4.1,10.95,2023-06-16
BOUCHERIE,BOUCHERIE,Viande rouge,Saucisses,Zone résidentielle,été,8,11,13,3,4.99,2.95,6.12,2023-08-11
BOUCHERIE,BOUCHERIE,Viande rouge,Saucisses,Zone résidentielle,printemps,4,1,11,4,14.89,11.57,13.28,2023-04-01
PIZZERIA,PIZZERIA,Desserts,Glace,Zone urbaine,été,6,8,10,4,22.3,16.21,24.36,2023-06-08
EPICERIE,EPICERIE,Snacks,Chips,Zone urbaine,printemps,3,15,9,4,11.52,6.7,19.28,2023-03-15
EPICERIE,EPICERIE,Biscuits,Petit Beurre,Zone montagne,printemps,3,12,19,1,19.14,7.75,11.39,2023-03-12
PIZZERIA,PIZZERIA,Boissons,Eau,Zone urbaine,hiver,2,26,21,4,1.82,1.33,1.96,2023-02-26
PIZZERIA,PIZZERIA,Pizza,Raclette,Zone urbaine,printemps,5,18,10,3,23.56,15.07,25.47,2023-05-18
PIZZERIA,PIZZERIA,Pizza,Poulet BBQ,Zone touristique bord de mer,hiver,12,29,9,2,6.25,3.7,5.1,2023-12-29
EPICERIE,EPICERIE,Biscuits,Petit Beurre,Zone touristique bord de mer,été,6,19,15,7,5.13,2.17,20.72,2023-06-19
EPICERIE,EPICERIE,Bonbons,Haribo,Zone urbaine,hiver,1,23,9,4,14.3,6.31,31.96,2023-01-23
BOUCHERIE,BOUCHERIE,Viande rouge,Côte de bœuf,Zone résidentielle,hiver,1,13,11,3,11.54,5.3,18.72,2023-01-13
EPICERIE,EPICERIE,Bonbons,Haribo,Zone rurale,hiver,12,18,22,4,18.3,13.92,17.52,2023-12-18
BOUCHERIE,BOUCHERIE,Viande rouge,Côte de bœuf,Zone résidentielle,hiver,2,22,12,4,9.9,6.4,14.0,2023-02-22
PIZZERIA,PIZZERIA,Boissons,Coca,Zone urbaine,automne,11,6,10,3,5.68,3.48,6.6,2023-11-06
EPICERIE,EPICERIE,Chocolat,M&M’s,Zone rurale,printemps,3,18,22,1,17.18,8.94,8.24,2023-03-18
BOUCHERIE,BOUCHERIE,Volaille,Blanc de poulet,Zone touristique bord de mer,automne,9,13,18,2,10.17,5.15,10.04,2023-09-13
EPICERIE,EPICERIE,Boissons,Orangina,Zone résidentielle,hiver,12,2,10,0,9.03,5.02,0.0,2023-12-02
EPICERIE,EPICERIE,Biscuits,Petit Beurre,Zone urbaine,automne,10,23,14,4,24.05,12.3,47.0,2023-10-23
PIZZERIA,PIZZERIA,Boissons,Coca,Zone résidentielle,été,7,17,13,1,9.0,5.13,3.87,2023-07-17
EPICERIE,EPICERIE,Biscuits,Prince,Zone résidentielle,hiver,12,1,22,5,7.28,4.13,15.75,2023-12-01
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone montagne,automne,10,2,21,1,6.91,3.0,3.91,2023-10-02
EPICERIE,EPICERIE,Biscuits,Petit Beurre,Zone urbaine,printemps,5,1,13,4,1.57,1.25,1.28,2023-05-01
PIZZERIA,PIZZERIA,Boissons,Ice Tea,Zone rurale,printemps,3,10,22,1,4.09,3.13,0.96,2023-03-10
BOUCHERIE,BOUCHERIE,Viande rouge,Steak haché,Zone rurale,printemps,3,15,21,6,21.55,17.0,27.3,2023-03-15
BOUCHERIE,BOUCHERIE,Viande rouge,Filet mignon,Zone résidentielle,hiver,1,29,19,4,4.74,3.72,4.08,2023-01-29
EPICERIE,EPICERIE,Chocolat,Nutella,Zone urbaine,hiver,12,23,14,1,10.23,6.96,3.27,2023-12-23
EPICERIE,EPICERIE,Snacks,Chips,Zone rurale,automne,11,1,21,3,5.22,2.39,8.49,2023-11-01
PIZZERIA,PIZZERIA,Pizza,Raclette,Zone urbaine,hiver,1,7,17,6,21.03,11.92,54.66,2023-01-07
PIZZERIA,PIZZERIA,Boissons,Ice Tea,Zone résidentielle,automne,9,28,19,4,23.8,14.0,39.2,2023-09-28
EPICERIE,EPICERIE,Bonbons,Têtes Brûlées,Zone urbaine,printemps,5,27,9,2,5.16,3.88,2.56,2023-05-27
PIZZERIA,PIZZERIA,Desserts,Tiramisu,Zone montagne,printemps,3,24,8,4,10.82,6.16,18.64,2023-03-24
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone montagne,automne,9,14,12,3,18.17,10.35,23.46,2023-09-14
PIZZERIA,PIZZERIA,Boissons,Coca,Zone montagne,été,7,13,10,3,18.96,10.62,25.02,2023-07-13
PIZZERIA,PIZZERIA,Pizza,Végétarienne,Zone résidentielle,automne,10,14,17,2,21.28,15.46,11.64,2023-10-14
BOUCHERIE,BOUCHERIE,Volaille,Cuisses de canard,Zone rurale,été,7,14,10,4,2.78,1.53,5.0,2023-07-14
BOUCHERIE,BOUCHERIE,Viande rouge,Steak haché,Zone urbaine,hiver,2,23,9,3,10.02,7.13,8.67,2023-02-23
BOUCHERIE,BOUCHERIE,Viande rouge,Filet mignon,Zone touristique bord de mer,printemps,3,25,16,1,4.0,1.94,2.06,2023-03-25
PIZZERIA,PIZZERIA,Boissons,Coca,Zone montagne,printemps,4,14,18,1,23.34,11.58,11.76,2023-04-14
PIZZERIA,PIZZERIA,Desserts,Moelleux choco,Zone urbaine,automne,10,16,20,2,12.87,5.4,14.94,2023-10-16
PIZZERIA,PIZZERIA,Boissons,Coca,Zone touristique bord de mer,printemps,5,25,14,2,13.26,6.97,12.58,2023-05-25
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone résidentielle,hiver,12,26,18,1,3.79,2.13,1.66,2023-12-26
EPICERIE,EPICERIE,Snacks,Chips,Zone montagne,printemps,3,18,8,6,15.3,8.46,41.04,2023-03-18
EPICERIE,EPICERIE,Boissons,Oasis,Zone résidentielle,printemps,3,19,18,2,12.38,9.34,6.08,2023-03-19
PIZZERIA,PIZZERIA,Desserts,Tiramisu,Zone résidentielle,hiver,12,15,18,5,4.81,3.31,7.5,2023-12-15
EPICERIE,EPICERIE,Snacks,Curly,Zone rurale,printemps,3,9,13,7,8.33,5.41,20.44,2023-03-09
BOUCHERIE,BOUCHERIE,Viande rouge,Saucisses,Zone résidentielle,printemps,4,17,17,5,15.76,12.34,17.1,2023-04-17
EPICERIE,EPICERIE,Biscuits,Petit Beurre,Zone urbaine,printemps,3,15,20,4,21.96,13.59,33.48,2023-03-15
PIZZERIA,PIZZERIA,Boissons,Coca,Zone rurale,été,6,10,10,3,23.45,10.89,37.68,2023-06-10
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone touristique bord de mer,hiver,2,15,9,4,5.71,4.05,6.64,2023-02-15
BOUCHERIE,BOUCHERIE,Volaille,Cuisses de canard,Zone rurale,automne,11,29,22,1,4.8,2.16,2.64,2023-11-29
EPICERIE,EPICERIE,Biscuits,Petit Beurre,Zone touristique bord de mer,printemps,5,27,14,2,11.11,7.2,7.82,2023-05-27
EPICERIE,EPICERIE,Chocolat,Nutella,Zone touristique bord de mer,automne,9,20,21,4,16.18,8.5,30.72,2023-09-20
PIZZERIA,PIZZERIA,Desserts,Glace,Zone montagne,été,8,19,12,1,22.12,17.62,4.5,2023-08-19
PIZZERIA,PIZZERIA,Desserts,Moelleux choco,Zone urbaine,printemps,5,6,19,4,20.8,8.39,49.64,2023-05-06
PIZZERIA,PIZZERIA,Boissons,Eau,Zone résidentielle,automne,10,19,14,6,21.56,10.55,66.06,2023-10-19
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone touristique bord de mer,été,8,27,15,6,16.6,12.62,23.88,2023-08-27
BOUCHERIE,BOUCHERIE,Viande rouge,Côte de bœuf,Zone résidentielle,hiver,2,25,22,1,24.05,13.44,10.61,2023-02-25
BOUCHERIE,BOUCHERIE,Viande rouge,Saucisses,Zone touristique bord de mer,hiver,2,3,13,2,9.55,6.13,6.84,2023-02-03
PIZZERIA,PIZZERIA,Desserts,Moelleux choco,Zone rurale,hiver,2,28,12,4,12.18,7.53,18.6,2023-02-28
BOUCHERIE,BOUCHERIE,Viande rouge,Filet mignon,Zone touristique bord de mer,automne,10,18,8,3,24.71,17.54,21.51,2023-10-18
PIZZERIA,PIZZERIA,Boissons,Eau,Zone rurale,printemps,4,20,8,1,6.47,2.65,3.82,2023-04-20
EPICERIE,EPICERIE,Biscuits,Prince,Zone touristique bord de mer,automne,11,22,10,7,3.46,1.48,13.86,2023-11-22
BOUCHERIE,BOUCHERIE,Viande rouge,Steak haché,Zone rurale,été,8,3,16,2,6.53,4.94,3.18,2023-08-03
PIZZERIA,PIZZERIA,Pizza,Reine,Zone rurale,été,6,25,20,5,8.48,4.07,22.05,2023-06-25
BOUCHERIE,BOUCHERIE,Volaille,Cuisses de canard,Zone montagne,hiver,12,19,20,6,5.28,3.58,10.2,2023-12-19
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone urbaine,automne,10,15,20,1,22.5,10.79,11.71,2023-10-15
EPICERIE,EPICERIE,Snacks,Chips,Zone touristique bord de mer,hiver,12,7,21,0,23.57,16.43,0.0,2023-12-07
EPICERIE,EPICERIE,Bonbons,Haribo,Zone résidentielle,été,8,23,22,2,4.97,3.71,2.52,2023-08-23
PIZZERIA,PIZZERIA,Desserts,Glace,Zone touristique bord de mer,automne,9,24,19,3,1.59,0.92,2.01,2023-09-24
PIZZERIA,PIZZERIA,Desserts,Glace,Zone montagne,hiver,2,19,8,5,6.64,5.26,6.9,2023-02-19
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone montagne,été,7,13,11,3,9.68,7.56,6.36,2023-07-13
EPICERIE,EPICERIE,Snacks,Chips,Zone touristique bord de mer,été,7,6,8,2,8.6,4.5,8.2,2023-07-06
PIZZERIA,PIZZERIA,Desserts,Glace,Zone rurale,été,7,31,14,3,9.77,7.14,7.89,2023-07-31
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone urbaine,printemps,4,1,15,4,11.57,5.45,24.48,2023-04-01
EPICERIE,EPICERIE,Chocolat,M&M’s,Zone rurale,été,7,15,12,3,21.36,14.43,20.79,2023-07-15
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone montagne,hiver,2,20,9,4,20.44,9.02,45.68,2023-02-20
EPICERIE,EPICERIE,Boissons,Perrier,Zone rurale,hiver,2,23,15,3,19.12,12.42,20.1,2023-02-23
EPICERIE,EPICERIE,Boissons,Perrier,Zone rurale,automne,9,15,17,5,20.44,13.64,34.0,2023-09-15
BOUCHERIE,BOUCHERIE,Viande rouge,Filet mignon,Zone rurale,automne,10,10,14,6,4.19,3.11,6.48,2023-10-10
PIZZERIA,PIZZERIA,Boissons,Eau,Zone rurale,automne,11,27,19,3,19.94,11.13,26.43,2023-11-27
BOUCHERIE,BOUCHERIE,Viande rouge,Rôti de veau,Zone touristique bord de mer,printemps,5,18,22,4,16.98,8.88,32.4,2023-05-18
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone urbaine,été,8,1,8,4,1.86,0.86,4.0,2023-08-01
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone touristique bord de mer,printemps,3,29,17,3,24.83,12.33,37.5,2023-03-29
BOUCHERIE,BOUCHERIE,Viande rouge,Rôti de veau,Zone rurale,hiver,1,27,20,3,23.4,13.38,30.06,2023-01-27
EPICERIE,EPICERIE,Biscuits,Petit Beurre,Zone rurale,été,6,12,16,2,5.22,2.57,5.3,2023-06-12
EPICERIE,EPICERIE,Chocolat,M&M’s,Zone urbaine,automne,11,20,17,4,19.93,14.69,20.96,2023-11-20
EPICERIE,EPICERIE,Bonbons,Haribo,Zone touristique bord de mer,printemps,4,15,9,3,3.69,2.12,4.71,2023-04-15
EPICERIE,EPICERIE,Snacks,Chips,Zone urbaine,automne,11,13,19,5,14.28,11.27,15.05,2023-11-13
EPICERIE,EPICERIE,Biscuits,Petit Beurre,Zone résidentielle,été,8,21,18,3,16.34,8.88,22.38,2023-08-21
PIZZERIA,PIZZERIA,Desserts,Tiramisu,Zone touristique bord de mer,printemps,4,10,16,3,21.25,14.67,19.74,2023-04-10
BOUCHERIE,BOUCHERIE,Volaille,Nuggets maison,Zone urbaine,printemps,5,21,9,2,23.47,15.28,16.38,2023-05-21
EPICERIE,EPICERIE,Snacks,Chips,Zone urbaine,été,8,24,22,0,15.5,6.86,0.0,2023-08-24
BOUCHERIE,BOUCHERIE,Volaille,Blanc de poulet,Zone urbaine,hiver,2,9,15,4,21.35,16.33,20.08,2023-02-09
PIZZERIA,PIZZERIA,Boissons,Coca,Zone rurale,hiver,1,12,14,3,3.23,2.53,2.1,2023-01-12
PIZZERIA,PIZZERIA,Pizza,Végétarienne,Zone rurale,été,6,10,18,2,22.85,16.53,12.64,2023-06-10
PIZZERIA,PIZZERIA,Boissons,Coca,Zone résidentielle,hiver,12,4,17,4,16.33,12.12,16.84,2023-12-04
PIZZERIA,PIZZERIA,Boissons,Eau,Zone rurale,automne,11,11,17,6,14.34,6.64,46.2,2023-11-11
EPICERIE,EPICERIE,Bonbons,Haribo,Zone résidentielle,automne,11,7,8,4,14.09,8.56,22.12,2023-11-07
PIZZERIA,PIZZERIA,Pizza,Saumon,Zone urbaine,printemps,4,22,8,4,9.2,4.49,18.84,2023-04-22
EPICERIE,EPICERIE,Chocolat,Nutella,Zone touristique bord de mer,automne,9,4,11,2,23.9,12.89,22.02,2023-09-04
EPICERIE,EPICERIE,Bonbons,Têtes Brûlées,Zone rurale,été,8,12,16,1,23.74,18.25,5.49,2023-08-12
BOUCHERIE,BOUCHERIE,Viande rouge,Filet mignon,Zone touristique bord de mer,été,7,21,9,3,15.22,10.75,13.41,2023-07-21
BOUCHERIE,BOUCHERIE,Viande rouge,Filet mignon,Zone rurale,été,8,10,22,1,11.98,7.65,4.33,2023-08-10
BOUCHERIE,BOUCHERIE,Volaille,Nuggets maison,Zone urbaine,automne,11,7,14,4,11.59,7.27,17.28,2023-11-07
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone rurale,printemps,3,27,22,3,2.29,1.38,2.73,2023-03-27
EPICERIE,EPICERIE,Biscuits,Prince,Zone montagne,automne,11,27,16,4,9.78,4.03,23.0,2023-11-27
PIZZERIA,PIZZERIA,Boissons,Eau,Zone résidentielle,été,7,3,11,4,3.21,2.13,4.32,2023-07-03
BOUCHERIE,BOUCHERIE,Viande rouge,Steak haché,Zone urbaine,hiver,1,5,13,2,17.67,12.13,11.08,2023-01-05
PIZZERIA,PIZZERIA,Boissons,Ice Tea,Zone touristique bord de mer,printemps,4,30,16,6,3.06,1.57,8.94,2023-04-30
PIZZERIA,PIZZERIA,Desserts,Tiramisu,Zone urbaine,automne,10,15,12,3,18.33,14.27,12.18,2023-10-15
EPICERIE,EPICERIE,Boissons,Perrier,Zone rurale,hiver,12,16,20,1,11.73,8.51,3.22,2023-12-16
PIZZERIA,PIZZERIA,Pizza,Margherita,Zone rurale,automne,9,13,8,3,24.77,14.08,32.07,2023-09-13
PIZZERIA,PIZZERIA,Boissons,Coca,Zone montagne,été,6,17,17,2,10.5,6.62,7.76,2023-06-17
BOUCHERIE,BOUCHERIE,Viande rouge,Rôti de veau,Zone urbaine,été,8,25,12,2,4.58,3.6,1.96,2023-08-25
PIZZERIA,PIZZERIA,Desserts,Moelleux choco,Zone urbaine,été,6,22,18,3,1.88,1.11,2.31,2023-06-22
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone touristique bord de mer,été,6,12,20,5,9.63,4.16,27.35,2023-06-12
BOUCHERIE,BOUCHERIE,Volaille,Nuggets maison,Zone urbaine,été,7,21,12,3,17.87,10.4,22.41,2023-07-21
EPICERIE,EPICERIE,Boissons,Oasis,Zone montagne,hiver,2,22,8,3,6.76,4.94,5.46,2023-02-22
PIZZERIA,PIZZERIA,Pizza,Saumon,Zone rurale,printemps,4,26,10,6,3.57,2.46,6.66,2023-04-26
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone urbaine,printemps,5,13,22,6,19.95,8.86,66.54,2023-05-13
BOUCHERIE,BOUCHERIE,Viande rouge,Steak haché,Zone touristique bord de mer,hiver,12,19,17,3,20.1,11.09,27.03,2023-12-19
EPICERIE,EPICERIE,Chocolat,Kinder,Zone montagne,été,8,24,9,3,4.47,3.33,3.42,2023-08-24
EPICERIE,EPICERIE,Biscuits,Prince,Zone urbaine,automne,9,25,16,3,7.15,4.23,8.76,2023-09-25
BOUCHERIE,BOUCHERIE,Volaille,Cuisses de canard,Zone rurale,printemps,4,26,9,2,7.7,3.99,7.42,2023-04-26
PIZZERIA,PIZZERIA,Boissons,Ice Tea,Zone résidentielle,hiver,12,4,18,3,18.78,9.06,29.16,2023-12-04
PIZZERIA,PIZZERIA,Pizza,Pepperoni,Zone urbaine,printemps,4,19,8,3,17.26,10.14,21.36,2023-04-19
BOUCHERIE,BOUCHERIE,Viande rouge,Saucisses,Zone urbaine,été,6,24,11,3,20.63,14.54,18.27,2023-06-24
EPICERIE,EPICERIE,Bonbons,Têtes Brûlées,Zone rurale,hiver,12,2,10,1,21.42,9.47,11.95,2023-12-02
PIZZERIA,PIZZERIA,Pizza,Saumon,Zone rurale,été,8,20,21,4,16.08,7.74,33.36,2023-08-20
BOUCHERIE,BOUCHERIE,Viande rouge,Côte de bœuf,Zone touristique bord de mer,été,8,5,10,3,17.63,13.76,11.61,2023-08-05
